time,count,user_count,distance_median,distance_mean,distance_max
Thu Sep 06 11:00:00 UTC 2012,47,toddbodene=3_iomegadrive=3_Tim_jarratt=3_Kazanjy=3_Redwoodromeo=2_Armandageddon=2_RastaTizzle=2_ReinCS=2_skinnyjakins=1_xxFABLIFExx=1_shaymus=1,1.66443880866359,1.66443880866359,2.90963086444966
Thu Sep 06 12:00:00 UTC 2012,42,diqphotoholic=7_DA_SenthilC=3_Adonis314=2_Jay_Lu=2_littleJOneskInG=2_ngishere=1_kyora=1_IamDannyLee=1_felesaerius=1_alisonjudy=1_testastretta=1,2.60241425833879,2.60241425833879,4.95789120023044
Thu Sep 06 13:00:00 UTC 2012,54,Th3ory_=5_chapoCB15=3_laurasupercool8=2_HomelessNigga=2_lahijuepuerca=2_erikpavia=2_SacchiPatel=2__jte_=1_cigarmonkey43=1_Traydeazy=1_eastbeast=1,0.666386163564054,0.666386163564054,0.666386163564054
Thu Sep 06 14:00:00 UTC 2012,38,terriers4ever=2_andrelachocita=2_toddbodene=2_g0_mez=2_chapoCB15=2_lahijuepuerca=2_emma_marti=1_Evheny=1_j2daljacob=1_xxFABLIFExx=1_Luannalimeira=1,0.171351234382462,0.171351234382462,0.171351234382462
Thu Sep 06 15:00:00 UTC 2012,52,chapoCB15=10_Adonis314=8_Bieberrmyidol=8_henrymodis=2_freddymurphy=2_VinodIyengar=2__GuessMyName=2_dozba=2_howard3849=1_JobsDirectUSA=1_alextable=1,0.40933270571698,0.40933270571698,0.679713115776751
Thu Sep 06 16:00:00 UTC 2012,100,Bieberrmyidol=31_chapoCB15=10_jyasame=7__iLikcThePussy=6_felesaerius=4_annalovemick=3_Deiawuff=2_Adonis314=2_bradleymasters=2_albi_zs=2_TeetsVonny=2,0.2619422533031,0.2619422533031,0.2619422533031
Thu Sep 06 17:00:00 UTC 2012,89,Bieberrmyidol=29_Deiawuff=6_Adonis314=5_awruss7=5_tmj_sjc_cosmo=4__iLikcThePussy=3_laurasupercool8=3_jazzygurl133=2_davidrdesign=2_carrillo_rudy=2_tmj_sfo_adv=1,3.84654152347003,3.84654152347003,7.24460070555721
Thu Sep 06 18:00:00 UTC 2012,60,Bieberrmyidol=11_chapoCB15=5_awruss7=5_mediajunkie=4_mastersobg=3__iLikcThePussy=3__jte_=2_TheJarky=2_mariagrineva=1_okdomain=1_laurasupercool8=1,0.130432462044702,0.130432462044702,0.130432462044702
Thu Sep 06 19:00:00 UTC 2012,89,BeadlesHunter=13_mediajunkie=8_li_zinan=6_Adonis314=6_Bieberrmyidol=5_ReinCS=4_MariangelesPlm=3_UtahGymnastics=3_ddunstan=2_mlroach=2_Alamonayyy=2,0.863451696737129,0.938206627366086,1.285435166383
Thu Sep 06 20:00:00 UTC 2012,92,bosslaydeelocc=20_erikhollensbe=8_mediajunkie=8_Bieberrmyidol=5_michaelrector=4_albi_zs=3_johnolilly=3_ReinCS=2_ADBCampbell=2_Adonis314=2_Joey_Aquino=1,4.12516393192512,2.84341819640777,4.23521274106454
