_id,text,lat,lon,user,created_at,id
502e98f78aef427b520024b8,@pzol I know! I gotta work on it :(,52.42630691,13.64071208,steveklabnik,Fri Aug 17 19:18:16 UTC 2012,236542478696722432
502e99d68aef427b520024c7,#nowplaying #lykkeli ~ Lykke Li | I Follow Rivers ||| BB RADIO - In #Huette #Brandenburg #GER auf 103.7,52.383444,13.119561,_BB_RADIO_MUSIC,Fri Aug 17 19:21:59 UTC 2012,236543414018125824
502e9afe8aef427b520024d5,@Schmidtlepp is bei dir I'm prenzl berg. Schoenhauserallee 80 oder 40 . kannast ja vorbeischauen..,,52.529699,13.410264,Milenskaya,Fri Aug 17 19:26:55 UTC 2012,236544654517096448
502e9f5a8aef427b52002502,@kalle_kanon kex. Och vet du varför? Kex görs i Göteborg. Göteborgskex. I Göteborg heter det kex. Alltså = kex. Nuff' said.,52.50259084,13.34782045,treamigos,Fri Aug 17 19:45:31 UTC 2012,236549338497699840
502ea0478aef427b5200250c,@kalle_kanon beror på vart "här"är, men jag är född i Bohuslän, uppväxt i Götet ja. :),52.50254052,13.34788368,treamigos,Fri Aug 17 19:49:28 UTC 2012,236550331000045568
502ea2168aef427b5200252d,@BeckyPowell31 @1dfan_ox sorry I couldn't make it to results day :( hope U ok xxx,52.58296046,13.40486819,nadinehowells,Fri Aug 17 19:57:11 UTC 2012,236552272933449728
502ea39b8aef427b52002548,@kalle_kanon är i Berlin. Kulturar mig här.,52.50239085,13.34796822,treamigos,Fri Aug 17 20:03:40 UTC 2012,236553903456546817
502ea5018aef427b5200255e,#nowplaying #guidecraveiroprestensidontlikereggaefestrevolverheld ~ Guide Craveiro prestens I Don't Like Reggae fest. Revolverheld | Spinner,52.387139,13.116468,RadioTeddyMusic,Fri Aug 17 20:09:38 UTC 2012,236555407118716929
502ea8358aef427b5200259a,@JoeLewis1987 thank u. I actually didn't mind him :),52.58291142,13.40515751,nadinehowells,Fri Aug 17 20:23:18 UTC 2012,236558846255050752
502eacb58aef427b520025e3,#nowplaying #auradione ~ Aura Dione | I WIll Love You Monday (365) ||| BB RADIO - In #Perleberg #Brandenburg #GER auf 104.3,52.383444,13.119561,_BB_RADIO_MUSIC,Fri Aug 17 20:42:30 UTC 2012,236563675777998848
502eacd58aef427b520025e7,My wife has a new hobby: baking decorative cakes. I too have new hobby:  eating decorative cakes. #4Hb #CheatDaysRock!,52.46719237,13.37799754,DharmaAddict,Fri Aug 17 20:43:02 UTC 2012,236563812294225921
502eada38aef427b520025f4,I tuit 1570 va para mis canis preferidos &lt;3 @Carlete83 @BuntuES @Karsoncin @OiEShabbo,52.5006932,13.3382267,c4miloSk8,Fri Aug 17 20:46:28 UTC 2012,236564674341117955
502eafd98aef427b5200260e,#Berlin. I love this city!,52.48921836,13.31595229,marekgoldmann,Fri Aug 17 20:55:54 UTC 2012,236567049340592128
502eb18f8aef427b52002627,Kreten je ono kada gurneš ruku u ranac i posečeš se na brijač. Ne jednom, nego 2 puta.,52.4979935,13.3484726,DrugVoja,Fri Aug 17 21:03:11 UTC 2012,236568884122116097
502eb9a08aef427b52002699,@visualosmosis @simonvelo come on down! It's happening up here. I heard the bouncers are being douchy though.,52.55083731,13.41120686,davidoa,Fri Aug 17 21:37:37 UTC 2012,236577549487063040
502ebd0e8aef427b520026c2,#nowplaying #gotye #kimbra ~ Gotye feat. Kimbra | Somebody That I Used To Know ||| BB RADIO - In #Potsdam #Brandenburg #GER auf 107.5,52.383444,13.119561,_BB_RADIO_MUSIC,Fri Aug 17 21:52:15 UTC 2012,236581229342892033
502ebd988aef427b520026c4,I don't care who you support, Biden v. Ryan debates will be the comedy highlight of the election with Biden as the unknowing straight man.,52.43912733,13.34898626,jcwinchell,Fri Aug 17 21:54:33 UTC 2012,236581809117343747
502ecddb8aef427b5200273f,#nowplaying #showopenerstingeraktuelltestim/f ~ Showopener Stinger AKTUELL Testi M/F | 04 gleiche neue Mucke wie aufm I Pod ||| #bbradio,52.383444,13.119561,_BB_RADIO_MUSIC,Fri Aug 17 23:03:56 UTC 2012,236599268545269760
502ece498aef427b52002744,Evo me na twitteru,  vraćam se polako i realnost.,52.49765605,13.3483451,DrugVoja,Fri Aug 17 23:05:46 UTC 2012,236599730161995776
502ecfd28aef427b52002750,#nowplaying #amywinehouse ~ Amy Winehouse | You Know I'm No Good ||| #bbradio plays the #hits,52.383444,13.119561,_BB_RADIO_MUSIC,Fri Aug 17 23:12:19 UTC 2012,236601380356386816
502ed8fe8aef427b52002784,#nowplaying #donnalewis ~ Donna Lewis | I Love You Always Forever ||| #bbradio,52.383444,13.119561,_BB_RADIO_MUSIC,Fri Aug 17 23:51:27 UTC 2012,236611229941125120
502eeb468aef427b520027d7,@ijh0432 i am in germany bro. Hehe. Good luck broo. U can do it,52.52802593,13.42181912,smalltulga,Sat Aug 18 01:09:27 UTC 2012,236630856989560832
502ef7eb8aef427b520027fe,#nowplaying #guidocraveiropresentsidontlikereggae #jupiterjones ~ Guido Craveiro presents I Don't Like Reggae feat. Jupiter Jones | Still,52.387139,13.116468,RadioTeddyMusic,Sat Aug 18 02:03:24 UTC 2012,236644434727546880
502efecd8aef427b5200280d,#nowplaying #katyperry ~ Katy Perry | I Kissed A Girl ||| #bbradio plays the #hits,52.383444,13.119561,_BB_RADIO_MUSIC,Sat Aug 18 02:32:46 UTC 2012,236651823832920064
502f0a4a8aef427b52002835,#nowplaying #aloeblacc ~ Aloe Blacc | I Need A Dollar ||| #bbradio #rockt #brandenburg,52.383444,13.119561,_BB_RADIO_MUSIC,Sat Aug 18 03:21:48 UTC 2012,236664163026489344
502f0edc8aef427b52002846,bez tebya, no tak blizko k tebe i tak daleko ot tebya. pochemu tak bolno, bez tebya.,52.500361,13.443357,Anna__Soroka,Sat Aug 18 03:41:17 UTC 2012,236669067895926784
502f0f658aef427b5200284a,i ne mogu nichego skazat, ved vse uje skazano, tak kazalos bi davno i tak nedavno...bez tebya, no serdze s toboy, s toboy,52.500361,13.443357,Anna__Soroka,Sat Aug 18 03:43:34 UTC 2012,236669641412472832
502f15298aef427b5200285e,#nowplaying #theblackeyedpeas ~ The Black Eyed Peas | I Gotta Feeling ||| #bbradio #rockt #brandenburg,52.383444,13.119561,_BB_RADIO_MUSIC,Sat Aug 18 04:08:10 UTC 2012,236675834952417280
502f31248aef427b520028c4,@Carlete83 @BuntuES @karsoncin @oiESHabbo Solo estoy jodiendo xddd ThU tE hCaLlA I lO AsHiMiLa.,52.5007841,13.3383573,c4miloSk8,Sat Aug 18 06:07:33 UTC 2012,236705876797448192
502f4e6b8aef427b5200297f,Had like 10 dreams last night I remember them all in detail #weird #whywouldidreamthatstuff 😣😔,52.48787204,13.37602495,TwoLostSoulsx4,Sat Aug 18 08:12:28 UTC 2012,236737312065716224
502f51318aef427b520029a1,@sleepychairin Hallo. Whats up! :) how u doing? I am fine and good. Thank u! :),52.52788086,13.42121283,smalltulga,Sat Aug 18 08:24:18 UTC 2012,236740293179875331
502f56f78aef427b520029e0,@petaqui I still wait for an 'official' confirmation. Gravity uses two different OAuth consumer keys, but both should be well over 100k.,52.5223523,13.441018,janole,Sat Aug 18 08:48:56 UTC 2012,236746491123863552
502f57218aef427b520029e2,@petaqui … which means that I'm in the 200% rule and that should be far more than enough for Gravity on Symbian at least ;-),52.5223523,13.441018,janole,Sat Aug 18 08:49:38 UTC 2012,236746668115120128
502f57cb8aef427b520029ea,I'm pretty pleased that I was able to somehow find my way back to the hostel last night. Also, I lost my toothbrush.,52.52832,13.40882,HousSitter,Sat Aug 18 08:52:28 UTC 2012,236747380664463360
502f58018aef427b520029ed,@jfourgeaud Cool! I'm not attending #CPEurope (quite a high fee) but hopefully we'll find a way to meet :-),52.5223523,13.441018,janole,Sat Aug 18 08:53:22 UTC 2012,236747604845801472
502f58768aef427b520029f1,@jfourgeaud If I've had trust into the platform, I would have added GMail to @gravityapp back in 2010 :-},52.5223523,13.441018,janole,Sat Aug 18 08:55:20 UTC 2012,236748099412959232
502f593d8aef427b520029fc,Yes!  I got a new follower. They be like @AKSmoov can you teach me how to draft fantasy?  #HowsIt?,52.52832,13.40882,HousSitter,Sat Aug 18 08:58:38 UTC 2012,236748931302834177
502f5adc8aef427b52002a13,@steveklabnik Nice. I'm heading into the city after eurucamp tomorrow before I fly back to Dublin. If you're around (1/2),52.42641026,13.64106855,iamkevinholler,Sat Aug 18 09:05:33 UTC 2012,236750670458408961
502f63208aef427b52002a68,@gauravh1 Not at the moment. Some previews are re-routed thru my server. Maybe there's some bottle-neck. I'll look at it ...,52.5223523,13.441018,janole,Sat Aug 18 09:40:49 UTC 2012,236759547451174912
502f66d88aef427b52002a8a,@joaoluisc I'm more worried that there's only a web-based OAuth authentication method available yet. Makes it unattractive for me.,52.5223523,13.441018,janole,Sat Aug 18 09:56:41 UTC 2012,236763538264322048
502f67008aef427b52002a8e,Okok, jest kurewsko gorąco i mi się
Czekolada za chwile rozpusci bo
Matka natura to fuckin' bitch #fucklogic,52.4704597,13.43091642,cedroit,Sat Aug 18 09:57:20 UTC 2012,236763705319243776
502f674e8aef427b52002a94,@perelson Good question. I think it will be possible to create such an app at least. The API is pretty unrestricted! :-),52.5223523,13.441018,janole,Sat Aug 18 09:58:39 UTC 2012,236764033427058690
502f6aaa8aef427b52002ab3,Big opening party at Machete Death Gallery today! I'm excited :),52.52045371,13.45367762,JustSasiSays,Sat Aug 18 10:12:58 UTC 2012,236767640130056192
502f6d778aef427b52002ace,#nowplaying #gotye #kimbra ~ Gotye feat. Kimbra | Somebody That I Used To Know ||| BB RADIO - In #Perleberg #Brandenburg #GER auf 104.3,52.383444,13.119561,_BB_RADIO_MUSIC,Sat Aug 18 10:24:56 UTC 2012,236770649643823104
502f76458aef427b52002b1c,@Mou keep it, I love it! make it an option to turn off!,52.533608,13.370068,volkersfreunde,Sat Aug 18 11:02:30 UTC 2012,236780104909463552
502f80328aef427b52002b8d,@akselsays don't know about "many", but i certainly make use of a lot of ram :-),52.5352365,13.3942312,HansHuebner,Sat Aug 18 11:44:51 UTC 2012,236790760463278080
502f82d78aef427b52002bb0,Hey lady gaga I love you so Mach :&gt;,52.52514055,13.41403556,alexinio90,Sat Aug 18 11:56:08 UTC 2012,236793601118584832
502f862d8aef427b52002bcc,#nowplaying #guidocraveiropresentsidontlikereggae #jupiterjones ~ Guido Craveiro presents I Don't Like Reggae feat. Jupiter Jones | Still,52.387139,13.116468,RadioTeddyMusic,Sat Aug 18 12:10:22 UTC 2012,236797181351301120
502f88718aef427b52002be8,@Sujeet_S No, but I've heard about it from other users. I'll look at it. Is it based on images?,52.5223523,13.441018,janole,Sat Aug 18 12:20:02 UTC 2012,236799615855366144
502f88888aef427b52002bea,@aan007bd No :-( I could work on it, but it would be so much effort ...,52.5223523,13.441018,janole,Sat Aug 18 12:20:25 UTC 2012,236799711519076353
502f897a8aef427b52002bf6,I must admit I am enjoying Berlin again, hefty night tho has resulted in feeling ropey today. Time to suck it up. Chalet club was awesome.,52.50700422,13.44808969,nickroffey1983,Sat Aug 18 12:24:27 UTC 2012,236800725550759936
502f8cf08aef427b52002c24,@JesssFieldstadt @jaCkamm_ I went to the club here &amp; they played so much edm I thought of you guys! It was crazy! #missmygirls #edm #berlin,52.48169033,13.34564829,ImaniGales,Sat Aug 18 12:39:13 UTC 2012,236804442173882368
502f8d598aef427b52002c2a,@JesssFieldstadt @jackamm_ I will I will!,52.48164997,13.34566472,ImaniGales,Sat Aug 18 12:40:58 UTC 2012,236804883783766016
502f8d6c8aef427b52002c2c,@MartinDehler That would be against the new Twitter rules, I think :-/,52.5223523,13.441018,janole,Sat Aug 18 12:41:17 UTC 2012,236804963970461696
502f90518aef427b52002c52,#nowplaying #lykkeli ~ Lykke Li | I Follow Rivers ||| #bbradio #rockt #berlin,52.383444,13.119561,_BB_RADIO_MUSIC,Sat Aug 18 12:53:38 UTC 2012,236808072692105216
502f99fc8aef427b52002cb7,#nowplaying #guidecraveiroprestensidontlikereggaefestrevolverheld ~ Guide Craveiro prestens I Don't Like Reggae fest. Revolverheld | Spinner,52.387139,13.116468,RadioTeddyMusic,Sat Aug 18 13:34:53 UTC 2012,236818451879063552
502f9f5b8aef427b52002ce3,I'm lookin' tired and feelin' quite sick. Moment. I'm really sick and feeling quite tired!!! :D Naja. Eis essen hilft!,52.5358046,13.19954787,Nassis_view,Sat Aug 18 13:57:48 UTC 2012,236824218770235393
502fa0ab8aef427b52002cef,@deviantbits I missed this tweet, so I can’t!,52.42635014,13.64149205,steveklabnik,Sat Aug 18 14:03:24 UTC 2012,236825627800530944
502fa18c8aef427b52002cfb,@flippermerXD Awesome!! I'm in berlin right now 😉,52.49297579,13.42082653,mathisvanmeegen,Sat Aug 18 14:07:09 UTC 2012,236826570692632577
502fa3ac8aef427b52002d17,What a wonderful congress #ISBE2012 - I can't wait for the next one in New York 2014. =),52.3914081,13.51158047,elinamantyla,Sat Aug 18 14:16:13 UTC 2012,236828853123837952
502fa6528aef427b52002d32,@flippermerXD I don't have the money to come to America as well 😞,52.5210652,13.41484394,mathisvanmeegen,Sat Aug 18 14:27:31 UTC 2012,236831699055562754
502fab4c8aef427b52002d78,I got 99 problems and metaprogramming is one.,52.42635016,13.64149235,steveklabnik,Sat Aug 18 14:48:45 UTC 2012,236837041927749633
502fac4c8aef427b52002d87,#nowplaying #anastacia #erosramazzotti ~ Anastacia feat. Eros Ramazzotti | I Belong To You (Il Ritmo Della Passione) ||| #bbradio #rockt,52.383444,13.119561,_BB_RADIO_MUSIC,Sat Aug 18 14:53:01 UTC 2012,236838112997810176
502fae498aef427b52002daa,Of course, my metaprogramming problem was that I was stupid. It always is.,52.42635016,13.64149237,steveklabnik,Sat Aug 18 15:01:30 UTC 2012,236840248410263552
502fb31d8aef427b52002e01,Fucking biked 20 miles today in the heat. I never wanna see a bike again and I will never understand why Germans think its fun to ride bikes,52.48790755,13.3759763,TwoLostSoulsx4,Sat Aug 18 15:22:06 UTC 2012,236845432112828416
502fb4658aef427b52002e19,@instagram @BeShoutout 
please shoutout me I need mire followers!!! _murat,52.58838943,13.28131287,heartbm_,Sat Aug 18 15:27:34 UTC 2012,236846811397107712
502fb50d8aef427b52002e24,@myabc I need an email,52.4263555,13.64148708,steveklabnik,Sat Aug 18 15:30:22 UTC 2012,236847512525352960
502fb7d38aef427b52002e62,#nowplaying #brucespringsteen ~ Bruce Springsteen | I'm On Fire ||| BB RADIO - In #Prenzlau #Brandenburg #GER auf 102.1,52.383444,13.119561,_BB_RADIO_MUSIC,Sat Aug 18 15:42:12 UTC 2012,236850493509488640
502fbda08aef427b52002eaf,@DsLeftButtCheek I love it!!!,52.49627948,13.51816628,N78Anita,Sat Aug 18 16:06:57 UTC 2012,236856719173636096
502fbf0c8aef427b52002ec9,Just ordered the biggest slice of cake I've ever seen! I'm looking forward to feeling sick afterwards!!! #CAKE #fatfucker,52.50148931,13.32482538,AppleFreakazoid,Sat Aug 18 16:13:01 UTC 2012,236858249670967298
502fc2e68aef427b52002ef6,I second that. "@anapaola_: Eu nunca tinha assistido a Star Trek porque passava a impressão de ser um saco. Estava certa.",52.54475597,13.42537893,AlexSuse,Sat Aug 18 16:29:27 UTC 2012,236862383514087424
502fc39d8aef427b52002f05,@DonnieWahlberg I love this song with Joey and Kelly !,52.49619061,13.51824731,N78Anita,Sat Aug 18 16:32:29 UTC 2012,236863147984683010
502fc44d8aef427b52002f0a,@DonnieWahlberg I would have been present so with pleasure! Thats great!,52.49619061,13.51824731,N78Anita,Sat Aug 18 16:35:26 UTC 2012,236863888677822464
502fc4c28aef427b52002f0f,@nkotbgal21 thanks hun, i hope you are too ! :),52.49623579,13.51827692,N78Anita,Sat Aug 18 16:37:23 UTC 2012,236864381122646017
502fc79c8aef427b52002f3c,Berlin Ankaraspor Almanya kupasinda sahasinda Bundesliga takimi Hoffenheim i 4-0 yenerek tur atladı.,52.4903013,13.42617445,nscc61,Sat Aug 18 16:49:33 UTC 2012,236867443174305793
502fc8288aef427b52002f40,@ianragless har har - I knew that - Top Gun sound track back in the day when I really thought I was in love with Tom - no lamb roast for me,52.5067875,13.34602711,wookiehughes,Sat Aug 18 16:51:53 UTC 2012,236868029831581697
502fc92a8aef427b52002f55,So tonight I'm a bartender and a guest at the same time...I hope I can handle this haha :D,52.50622846,13.46156654,JustSasiSays,Sat Aug 18 16:56:11 UTC 2012,236869110011666434
502fcf0f8aef427b52002fb1,#nowplaying #puffdaddy #faithevans #112 ~ Puff Daddy feat. Faith Evans &amp; 112 | I'll Be Missing You ||| #bbradio,52.383444,13.119561,_BB_RADIO_MUSIC,Sat Aug 18 17:21:20 UTC 2012,236875438495002624
502fd2378aef427b52002fe2,(Du weißt, dass du Berliner bist, sobald du mit deinem Freundeskreis eine Stammbar hast… Wie in How I Met Your Mother…),52.52189693,13.30193859,MrPelz,Sat Aug 18 17:34:48 UTC 2012,236878828281155584
502fd52b8aef427b52003011,summer in berlin on saturdays = public transport madness. next time i'll take my chainsaw arm extensions. #fb,52.56181475,13.41469422,funkinspektor,Sat Aug 18 17:47:24 UTC 2012,236881998742949888
502fd6248aef427b5200301f,#nowplaying #lykkeli ~ Lykke Li | I Follow Rivers ||| BB RADIO - In #Wittstock #Brandenburg #GER auf 104.3,52.383444,13.119561,_BB_RADIO_MUSIC,Sat Aug 18 17:51:33 UTC 2012,236883042591993856
502fd7628aef427b52003037,@elight @konstantinhaase ….duuuuur. I thought they were aliases. Because I’m stupid.,52.4263554,13.64148718,steveklabnik,Sat Aug 18 17:56:51 UTC 2012,236884378591059970
502fd7958aef427b5200303c,@pat yeah but then I can’t punish them for it ;),52.4263554,13.64148718,steveklabnik,Sat Aug 18 17:57:42 UTC 2012,236884590051078144
502fd8518aef427b52003046,Ora capisco perché i rapporti a distanza non durano. Perché è un caso di casino e la mancanza ti logora dentro #presamale,52.526754,13.3899876,LadyFallingDown,Sat Aug 18 18:00:50 UTC 2012,236885380903878656
502fd9cc8aef427b52003059,But I like my job today :) at the moment...,52.506345,13.46552188,JustSasiSays,Sat Aug 18 18:07:09 UTC 2012,236886969949487104
502fda628aef427b52003062,@pr1001 I don't think I'll make t out tonight but I plan to bike around tomorrow.,52.49100892,13.35807794,alper,Sat Aug 18 18:09:39 UTC 2012,236887597744549888
502fdb198aef427b52003067,@DWebsterP I'm glad to finally see that you have seen the light! Congrats on UGA and Delts again!,52.52855728,13.33670978,ThomasFarmer3,Sat Aug 18 18:12:42 UTC 2012,236888366711463937
502fdf818aef427b5200309e,Loving just doing nothing in Berlin. I'm glad I made the trip here, Dortmund just doesn't do it for me. Next on my agenda: Jude Law in 360!,52.51836758,13.41569464,EleanorRigby236,Sat Aug 18 18:31:30 UTC 2012,236893098762981377
502fe2aa8aef427b520030ce,@pdjones84 Ha sorry, I'll stop it ;),52.49977609,13.32383506,AppleFreakazoid,Sat Aug 18 18:44:59 UTC 2012,236896490168123393
502fe2df8aef427b520030d1,@JackHawitt Sounds amaze! I'm on my last night in Berlin, don't wanna go home!!! :(,52.49960782,13.32347489,AppleFreakazoid,Sat Aug 18 18:45:52 UTC 2012,236896713988788224
502fe4468aef427b520030e6,@pr1001 In any case I'll be able to find you.,52.49269608,13.35450441,alper,Sat Aug 18 18:51:51 UTC 2012,236898219643252736
502fe5528aef427b520030f7,#nowplaying #gotye #kimbra ~ Gotye feat. Kimbra | Somebody That I Used To Know ||| BB RADIO - In #Schwedt #Brandenburg #GER auf 102.1,52.383444,13.119561,_BB_RADIO_MUSIC,Sat Aug 18 18:56:19 UTC 2012,236899341837680641
502fe9148aef427b5200312a,#nowplaying #amywinehouse ~ Amy Winehouse | You Know I'm No Good ||| BB RADIO - In #Potsdam #Brandenburg #GER auf 107.5,52.383444,13.119561,_BB_RADIO_MUSIC,Sat Aug 18 19:12:21 UTC 2012,236903376917524480
502fee558aef427b52003173,@Carlete83 tU Te CahlLa I lO HasHimIlA . EshTe cUErPo ThE vAcHilA...,52.5007629,13.3384049,c4miloSk8,Sat Aug 18 19:34:46 UTC 2012,236909019732770816
502fefb68aef427b52003182,I miss my long blonde hair.,52.48791083,13.37598707,TwoLostSoulsx4,Sat Aug 18 19:40:39 UTC 2012,236910498644385792
502ff1348aef427b52003194,Jak zawsze nie wiem o co kaman, ale POLAND HATES 1D, i tyle kurwa na ten temat XD,52.47042052,13.43103733,cedroit,Sat Aug 18 19:47:01 UTC 2012,236912100683952129
502ff52d8aef427b520031c1,#nowplaying #showopenerstingeraktuelltestim/f ~ Showopener Stinger AKTUELL Testi M/F | 04 gleiche neue Mucke wie aufm I Pod ||| #bbradio,52.383444,13.119561,_BB_RADIO_MUSIC,Sat Aug 18 20:03:58 UTC 2012,236916367922720769
502ff7448aef427b520031dd,I hate berlin. For fuckin real!,52.50772581,13.3292107,StefStrawberry,Sat Aug 18 20:12:53 UTC 2012,236918611002916865
502ffcb98aef427b5200320c,On my way to a dancehall party! It has been way back, that I've been to a party like that! At #Yaam #Berlin,52.54301841,13.4214844,Cher86,Sat Aug 18 20:36:10 UTC 2012,236924469933912064
502ffdce8aef427b52003215,I would like to use the opportunity to thank @uebergruebler for introducing @mortari to us. Good job my friend. Good job!,52.55593491,13.33148479,gehirnstuermer,Sat Aug 18 20:40:47 UTC 2012,236925631709999106
502ffed68aef427b5200321b,Wszyscy są zakochani i te sprawy a ja się jaram deskorolkami #foreveralone,52.47220831,13.42949089,cedroit,Sat Aug 18 20:45:12 UTC 2012,236926742881767424
502fff578aef427b52003224,#nowplaying #kerihilson ~ Keri Hilson | I Like ||| #bbradio,52.383444,13.119561,_BB_RADIO_MUSIC,Sat Aug 18 20:47:21 UTC 2012,236927284215427073
503003458aef427b52003245,bu mehmet topal i kim aldı ya Deniz Baristan daha koti,52.47150312,13.42870038,hidayet_aktas,Sat Aug 18 21:04:06 UTC 2012,236931501550362625
503004198aef427b5200324c,I can't even think of a decent thing to tweet about how I can never think of things to tweet these days. Hello.,52.51141922,13.29367103,erika_entwist,Sat Aug 18 21:07:38 UTC 2012,236932389882982400
503006b58aef427b52003273,I found a vegan festival... Right I'm off to buy a bratwurst &amp; trick one if them into eating it!! #evil,52.51300652,13.39353201,LanieC777,Sat Aug 18 21:18:46 UTC 2012,236935191082459136
503007d48aef427b52003286,@caren479 I've broken Facebook! Not been online in ages, long story. :(,52.51146439,13.29369887,erika_entwist,Sat Aug 18 21:23:33 UTC 2012,236936394419884032
50300aee8aef427b520032a2,While the kids are enjoying the pool on the hottest days of this German summer I am getting sick with a sinus infection. #goodtimes,52.39479866,13.58416789,MishuMathu,Sat Aug 18 21:36:47 UTC 2012,236939725527715840
50300f068aef427b520032ca,#nowplaying #guidocraveiropresentsidontlikereggae #juli ~ Guido Craveiro presents I Don't Like Reggae feat. Juli | Regen und Meer,52.387139,13.116468,RadioTeddyMusic,Sat Aug 18 21:54:15 UTC 2012,236944123792326656
503010418aef427b520032d1,How mark Hughes still gets work I'll never know. Park captain after just signing?! Can he even speak? And he signed rob green,52.49128377,13.4150437,_conor__,Sat Aug 18 21:59:30 UTC 2012,236945444612210688
503015168aef427b520032f7,Tysk humor er undervurdert! “@DietmarHamann: @joey7barton Well spotted Joseph I wish you had the same vision on the pitch”,52.51692338,13.37978371,trygve73,Sat Aug 18 22:20:07 UTC 2012,236950632404221952
503020888aef427b52003352,I think if I live in Berlin I would be very, very broke.,52.49033389,13.3936564,EleanorRigby236,Sat Aug 18 23:08:57 UTC 2012,236962919273861120
503020d48aef427b52003355,@claireflmng @dzgh I enjoyed the evening as well - thanks! /cc @karinchenm,52.497271,13.3512286,SeraAndroid,Sat Aug 18 23:10:13 UTC 2012,236963240695971840
5028f4078aef422e4b000018,@Efrutik aww babe, I love reading your comments on my blog #geeksndfashion
Thank You soo much!! &lt;3 
xxx,52.51350405,13.38962469,geeksndfashion,Mon Aug 13 12:33:12 UTC 2012,234990989150920705
5028bac58aef42214e001ee4,@carnivaltw of course i like the idea and u know what im going to share.,52.500767,13.33838,c4miloSk8,Mon Aug 13 08:28:55 UTC 2012,234929511794372608
5028c1938aef42214e001f22,@davidoa exactly! I hate the negative assumptions about hipsterism. Rock on! ;-),52.47750588,13.34251317,travelsofadam,Mon Aug 13 08:57:56 UTC 2012,234936815650496512
5028c1d88aef42214e001f25,@SandyInBerlin hah! I'm changin history :-),52.47750588,13.34251317,travelsofadam,Mon Aug 13 08:59:05 UTC 2012,234937104566718464
5028c2458aef42214e001f2d,@ShahlaAtlas Hey can I use some of your facebook photos for a blogspot? Will credit you of course!,52.50406633,13.41994193,MinzKnows,Mon Aug 13 09:00:54 UTC 2012,234937562676998144
5028c2558aef42214e001f2f,@elizabethfish xD I meant the site...,52.5557249,13.29551319,casskhaw,Mon Aug 13 09:01:10 UTC 2012,234937629253173249
5028c4598aef42214e001f49,@carnivaltw but i can go also to Rotterdam . holland is SMALL and uts one hour from amsterdam,52.5007152,13.3382096,c4miloSk8,Mon Aug 13 09:09:46 UTC 2012,234939795565080577
5028c5718aef42214e001f5e,@carnivaltw Thanks u. Kinds regards and i invated all my dutch friends ^^,52.5006531,13.3382257,c4miloSk8,Mon Aug 13 09:14:26 UTC 2012,234940966455369728
5028c6b58aef42214e001f71,@ladyzee70 thanks hun! You too ! Today I have such pains. :( Twugs xoxo,52.49593238,13.51826095,N78Anita,Mon Aug 13 09:19:50 UTC 2012,234942329063100416
5028c9b28aef42214e001f91,i thank the lord
and
#Mogg&amp;Melzer
#Berlin 
for my daily
#Bread,52.52627999,13.3981852,fetischterranov,Mon Aug 13 09:32:35 UTC 2012,234945536308940800
5028c9f98aef42214e001f95,@Edwinawj4jixysb i cant open the link! What is on it?,52.5011475,13.33039393,LiaBuddenbrock,Mon Aug 13 09:33:46 UTC 2012,234945834096160768
5028cad88aef42214e001f9d,@ladyzee70 yes i have somethings against pains. hopefully it looks same. :p xo,52.49600382,13.5183157,N78Anita,Mon Aug 13 09:37:29 UTC 2012,234946768939409408
5028ce218aef42214e001fc8,Now i have the theme #Australia in class and my first think was @CodySimpson,52.50882112,13.32197918,soalli7,Mon Aug 13 09:51:30 UTC 2012,234950298530103296
5028d2e68aef42214e001ff0,@sydneyskybetter organize it. I'm training.,52.53871012,13.40524262,rajafeath3r,Mon Aug 13 10:11:51 UTC 2012,234955418462474240
5028d3cf8aef42214e001ffc,First day of my new work placement today! I'm excited but also scared.,52.51972903,13.4559814,JustSasiSays,Mon Aug 13 10:15:44 UTC 2012,234956393826897920
5028d8488aef42214e002038,@iskandr I don’t know. But let’s find out.,52.49846685,13.40557676,kaeru,Mon Aug 13 10:34:49 UTC 2012,234961199312273408
5028d9e98aef42214e002046,@Donnie Wahlberg I wish you a wonderful day!! Hugs &amp; Loves &amp; Kisses,52.49611302,13.5183714,N78Anita,Mon Aug 13 10:41:46 UTC 2012,234962944981622784
5028dccb8aef42214e002068,@Ross_Wolf agreed I wouldn't change the team is possible, or faf for tahir,52.49478755,13.29332208,cuzzybru,Mon Aug 13 10:54:04 UTC 2012,234966040445087746
5028e9438aef42214e0020ef,@barryt88 I wasnt on. Just did a vocal drop for them. It was Justin and claude in the mix. 😊,52.5536364,13.29205843,djheidi,Mon Aug 13 11:47:17 UTC 2012,234979432278921217
5028f58f8aef422e4b000029,@COTTDS no NYFW for you? I was sure to meet you over there! :-( xxxx,52.51355403,13.38955735,geeksndfashion,Mon Aug 13 12:39:44 UTC 2012,234992634249220097
5028f9a28aef427f5b000002,@_Strawbs_ ah go on yeah go on. And does the cat talk to her I don't know how she knows. go on yeah. A woman from calibrated was on earlier,52.49112976,13.41491195,_conor__,Mon Aug 13 12:57:07 UTC 2012,234997009390641152
