time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues
Mon Sep 03 10:00:00 UTC 2012,0,10,600,1006,72,Bus Stations=4_Shops & Services=12_Food=16_Arts & Entertainment=8_Outdoors & Recreation=11_Travel & Transport=20,Coffee Shop=5,"Labor Day Weekendpocalypse=2_LaGuardia Airport (LGA)=2_Pegasus Cafe=2_IHOP=2_MTA Q66 Bus=2_37 Wall Street=2_Starbucks=2_Equinox=2_W New York - Times Square=1_New York=1_Newark Liberty International Airport (EWR)=1_Sushi Damo=1_Governor's Island - Colonel's Field=1_Port Authority Bus Terminal - Martz Trailways Gates=1_Brooklyn Bridge=1_Penn Station Track 9=1_Red Stone Pizzeria & Cafe=1_Dunkin' Donuts=1_Willis Avenue Bridge=1_Massage Williamsburg=1_Ripley-Grier Studios=1_Hotel de Point=1_Arthur Ashe Stadium - USTA Billie Jean King National Tennis Center=1_High Line=1_MTA Subway - Parkchester (6)=1_Crunch Fitness=1_Brownsville, NY=1_Midwood, Brooklyn=1_Guy & Gallard=1_Statue of Liberty Ferry=1_191st St Station=1_The Rock Health & Fitness Club=1_David Barton Gym=1_Sprint (Kings Plaza)=1_Dames Coffee Espresso Bar=1_Key Food=1_Q66 Bus=1_Coney Island Beach & Boardwalk=1_Central Market=1_MTA Subway - 161st St/Yankee Stadium (4/B/D)=1_Nostrand And Fulton=1_Eckford Room=1_the Lexington (formerly known as Radisson Lexington)=1_1185 Avenue of the Americas=1_CVS/Pharmacy=1_Zombieapocalypse 2012=1_Morandi=1_Williamsburg Bridge=1_Magic Castle=1_5 Color Nail Salon=1_West Indian Day Parade=1_Bronx Zoo=1_Central Park - 72nd St Transverse=1_Yankee Stadium=1_2012 US Open Tennis Championships=1_Tingué Bungalow=1_Brooklyn, NY=1_citifari=1_Battery Park=1_D'Agostino at Greenwich Village=1_Bank of America Tower=1_Google New York=1_Kings Plaza Mall=1_Aroma Espresso Bar=1"
Mon Sep 03 10:30:00 UTC 2012,0,10,630,1363,97,Shops & Services=12_Food=25_Professional & Other Places=6_Residences=6_Arts & Entertainment=9_Travel & Transport=25_Outdoors & Recreation=11_Stadiums=6,Coffee Shop=10,"LaGuardia Airport (LGA)=6_Starbucks=5_2012 US Open Tennis Championships=4_Statue of Liberty=2_Arthur Ashe Stadium - USTA Billie Jean King National Tennis Center=2_CS Bagels=2_Bryant Park=1_Metropolitan Ave & Woodhaven Blvd=1_Labor Day Weekend 2012=1_The Andy Monument=1_Francis Lewis Boulevard=1_Verde Quarters=1_Little Skips=1_Staten Island Ferry - St. George Terminal=1_MTA Subway - 8th Ave/14th St (A/C/E/L)=1_Conrad New York=1_Equinox=1_Bubby's Brooklyn=1_Waldbaum's=1_Gino's Pizzeria=1_Fuquan's Place=1_Grey Dog Cafe=1_East Hill Synagogue=1_Sankofa Aban B & B Jazz Night And Fish Fry=1_Park Lane South & Myrtle Ave=1_Lefferts Blvd & Jamaica Ave=1_Myrtle Ave.=1_Soccer Courts=1_Macy's=1_Hell's Kitchen=1_Toby's Estate Coffee=1_Imagination Playground at Burling Slip=1_Coppelia=1_Museum of Modern Art (MoMA)=1_Jersey Gardens Mall=1_Columbus Park=1_Newark Liberty International Airport (EWR)=1_Mcloone's Bayonne Grille=1_Hyatt 48 Lex=1_Labor Day Weekendpocalypse=1_NetCost Market=1_T-Mobile=1_New York University=1_Time Square New York=1_In Front Of My Tv=1_Elmont, NY=1_Apple Store=1_Physique 57=1_Home Sweet Home (until AtL)=1_Staten Island Mall=1_Jill's Sanctuary=1_Garden State Plaza=1_YogaWorks=1_Arata=1_MTA Subway - 225th St/Marble Hill (1)=1_The Home Depot=1_H&H Midtown Bagels=1_Brooklyn Beach Shack=1_Central Park Small Loop=1_Woodhaven & Myrtle Ave=1_American Museum of Natural History=1_Parksberry=1_Penn Station Track 15=1_405=1_Carlo's House=1_West Side Tennis Club=1_St Matthews Evangelical Church=1_Masal Cafe & Lounge=1_Phillips66=1_Yat Co.=1_Bronx County Supreme Court=1_Newark International Airport Building 15=1_Newport Centre Mall=1_Woodhaven blvd=1_Labor Day Weekendocalypse=1_Coney Island Beach & Boardwalk=1_MTA Subway - 125th St (A/B/C/D)=1_Moonstruck on Second=1_East River Esplanade South Dog Run=1_Espark Coffee=1_Dunkin' Donuts=1_Dong Yi Feng Seafood Restaurant=1"
Mon Sep 03 11:00:00 UTC 2012,0,11,660,1436,101,Gyms or Fitness Centers=6_Food=35_Shops & Services=22_Travel & Transport=12_Arts & Entertainment=9_Outdoors & Recreation=14,Coffee Shop=7,"2012 US Open Tennis Championships=4_LaGuardia Airport (LGA)=3_New York Sports Club=3_Blue Bottle Coffee=2_Macys Corporate Offices=2_LA Fitness=1_Max Brenner=1_IKEA=1_throgs neck bridge=1_Reynard at Wythe Hotel=1_Equinox=1_New York Penn Station=1_AMC Garden State 16=1_Van Cortlandt Park - Tortoise and Hare Statue=1_Starbucks=1_Roosevelt Island=1_Da Trap=1_Colador Cafe=1_Wall Street Journal=1_Cafe Colette=1_New York Aquarium=1_Oxford Bake Shop=1_Radisson Hotel Martinique=1_Chris✨ House=1_Tone NY=1_Macy's=1_Soccer Courts=1_Hot Bagels Abroad=1_Draining the Dogs=1_Port Authority Bus Terminal=1_Nevada Diner=1_Coach House Diner & Restaurant=1_IHOP=1_John McEnroe vs Andy Roddick=1_Vince Lombardi Service Area=1_Old Navy=1_City Island Diner=1_Barnes & Noble=1_Shanghai Café=1_Rockefeller Center=1_Times Square=1_Cambria Heights, NY=1_Brooklyn Bagel & Coffee Co.=1_MTA Subway - Parkside Ave (Q)=1_Shake Shack=1_My Comfy House :)=1_The Chef's Spot!=1_Joe DiMaggio Highway=1_Good Kitchen Restaurant 東溢豐大酒樓=1_44 SW Ristorante=1_MTA Subway - Broadway/Lafayette St (B/D/F/M)=1_Home Depot=1_Washington Square Park Dog Run=1_Greenpoint Wine & Liquors=1_Riverside Cemetery=1_Harefield Road=1_Russ & Daughters=1_Brandwagon=1_Panorama Bakery Cafe=1_Greenwood Quality Bakery=1_Bedford Hill=1_Gregory's Coffee=1_anGEl home in middle village=1_Stacks Pancake House & Cafe=1_UHAUL=1_Grotta Azzurra=1_Fort Defiance=1_Retro Fitness of Staten Island=1_Rite Aid=1_Foot Locker=1_Eataly=1_Le Pain Quotidien=1_Asphalt Green=1_Pearl Street Diner=1_Mudspot=1_Ellen's Stardust Diner=1_Madison Square Garden=1_Roosevelt Island Tram=1_Brooklyn-Queens Border=1_Mt. Sinai East Building=1_Mithaas=1_Duane Reade=1_Red Robin Gourmet Burgers=1_Midnight Express=1_Chinatown=1_Agata & Valentina Market=1_Gallery 138=1_High Line=1_NY Waterway Ferry Terminal Port Imperial=1_Times Squaree❤=1_Whole Foods=1_Cloud City on the Met Roof=1"
Mon Sep 03 11:30:00 UTC 2012,0,11,690,1179,37,Residences=2_Food=11_Shops & Services=6_Arts & Entertainment=8_Outdoors & Recreation=7_Travel & Transport=2_Stadiums=2_Museums=3,Diner=3_Art Museum=3,"Labor Day Weekendocalypse=2_West Indian Day Parade=2_12 Chairs=2_Museum of Modern Art (MoMA)=2_Hungry Burrito=1_Wallace post=1_Sanctuary=1_Parade Grounds Field 4=1_John F. Kennedy International Airport (JFK)=1_Lulu's Coffee Shop=1_Pelham Manor, NY=1_Garden State Plaza=1_Comfort Diner=1_Utsuwa-no-yakata The Art Of Tableware=1_New Venus Restaurant=1_Lincoln Tunnel=1_Mitsuwa Marketplace - Food Court=1_Westville East=1_Rosedale, NY=1_The LEGO Store=1_T-Mobile=1_Footlocker=1_The Art of Shaving=1_Bronx Zoo=1_NJCU 2040 Apartments=1_Crown Heights, Brooklyn=1_Epicerie Boulud=1_Brooklyn Museum=1_2012 US Open Tennis Championships=1_Apna Bazar Cash & Carry=1_44 & X Hell's Kitchen=1_NY Giants Timex Performance Center=1_My house=1"
Mon Sep 03 12:00:00 UTC 2012,0,12,720,1633,180,Food=55_Professional & Other Places=12_Shops & Services=41_Arts & Entertainment=11_Outdoors & Recreation=27_Travel & Transport=27,Park=11,"LaGuardia Airport (LGA)=3_John F. Kennedy International Airport (JFK)=3_Labor Day Weekendpocalypse=3_Central Park=2_2012 US Open Tennis Championships=2_Starbucks=2_EWR - Terminal C=2_IHOP=2_Newark Liberty International Airport (EWR)=2_Samsun Bodywork=2_Koto Sushi=2_Home Depot=2_Bryant Park=2_Equinox=2_Apple Store=2_M&M's World=2_Whole Foods=2_Ihawan=1_Club Level Gym=1_Miss Bubbles Laundromat=1_Caffe Lavazza @ Eataly=1_United Airlines=1_City Hall=1_Chase Bank=1_Grand Central Terminal=1_Brooklyn East Ny=1_Konditori Coffee Shop=1_Hundred Acres=1_QuickChek=1_Church of the Good Shepherd=1_Museum of Modern Art (MoMA)=1_Bank of America=1_Macy's=1_The Halal Guys=1_Doughboy Bake Shop=1_1 Grand Army Plaza=1_92nd Street Y=1_5 Napkin Burger=1_Building 219=1_Cuchifritos Frituras=1_Brookdale Dog Park=1_Port Authority Bus Terminal=1_H&H Midtown Bagels=1_Somewhere In Brooklyn=1_Landmark Sunshine Cinema=1_Carnegie Deli=1_Sanford's=1_Amazing Savings=1_Eastern Parkway Malls=1_Ichi Umi=1_Paramount Decorators=1_Hershey's Store=1_G’s Coffee Shop=1_2B=1_Malcolm X Food Corp=1_A.C. Moore=1_Catskill Bagels=1_B&H Photo Video=1_Barrio Chino=1_David Burke Townhouse=1_West Indian Day Parade (Franklin and Bedford Avenue)=1_B 46 Bus=1_Williamsburg Bridge Pedestrian & Bike Path=1_Central Park Zoo=1_John's Bakery=1_National September 11 Memorial at World Trade Center=1_Mitsuwa Marketplace=1_Aloft Brooklyn=1_Bloomingdale's=1_North Pool: World Trade Center=1_Metropolitan Museum of Art=1_MTA MaBSTOA Bus Bx16 / Bx34 and Bee-Line Route 4 / 20 / 21 LTD at Bainbridge & Jerome Avenue (IRT Woodlawn Station)=1_J. Crew Men's Shop=1_Xiang Xin=1_McBurney YMCA Swimming Pool=1_Eatery=1_Greenwood Park=1_Inwood Hill Park=1_GNC=1_The Labrynth=1_Inwood, NY=1_George Washington Bridge=1_Panera Bread=1_MJC Criblet=1_Under the Hudson River=1_Sid's Bikes NYC=1_Bensonhurst Dental Care=1_Kings Plaza Mall=1_Hard Rock Cafe New York=1_S74 Bus Stop=1_Eataly=1_G.I.V.E,Inc.=1_Governors Island=1_Espresso 77=1_MTA Bus Stop- B46=1_Times Square=1_Labor Day Weekendocalypse=1_Walmart=1_Cafe Mogador=1_Yorkville=1_Liquid Spa and Fitness=1_Lincoln Tunnel=1_Lincoln Tunnel New Jersey Emergency Garage=1_Central Park - Run, Bike, Run=1_Chase=1_Starrett City | Spring Creek Towers=1_Kahve=1_Emerson Playground @ Inwood Hill Park=1_Checkers=1_Katz's Delicatessen=1_Zuccotti Park=1_Bella Napoli=1_45 Wall St.=1_Joe and Pat's Pizzeria=1_Vitamin Shoppe=1_Bubby's Brooklyn=1_Arthur Ashe Stadium - USTA Billie Jean King National Tennis Center=1_T-Mobile=1_Jeffrey's Grocery=1_New York Sports Club=1_Fette Sau=1_Eastern Parkway=1_Augustus Saint-Gaudens Playground=1_Peels=1_NJ Transit Bus 111=1_Guzman Grocery=1_Nicolo's Bakery=1_Hampton Inn=1_Rosemary’s Enoteca & Trattoria=1_The Mall=1_Broad Street & Clay Street=1_White Castle=1_Emporium Gas=1_Spice Market=1_Connecticut Muffin=1_Lincoln Center for the Performing Arts=1_H&M=1_Game Place=1_Lisa's Italian Deli=1_Michaels=1_J.Crew Collection=1_Bronx=1_Modell's Sporting Goods=1_Victoria's Secret PINK=1_Gulf Gas Station/Dunkin' Donuts=1_Brinkley's=1_Flywheel=1_Newark Penn Station=1_Superdry=1_Bailey's Ass Kicking Academy=1_Essex County Brookdale Park=1_9/11 Memorial Preview Site=1_Isham Park=1_Lexington Ave=1_Martha's Country Bakery=1_67 Burger (on Flatbush)=1_Leo's Bagels=1_Eventi, A Kimpton Hotel=1_LaGuardia Terminal C (US Airways)=1_Pigalle Brasserie=1"
Mon Sep 03 12:30:00 UTC 2012,0,12,750,1227,104,Food=36_Shops & Services=19_Outdoors & Recreation=9_Arts & Entertainment=17_Travel & Transport=12_Stadiums=9,Tennis=9,"2012 US Open Tennis Championships=6_Arthur Ashe Stadium - USTA Billie Jean King National Tennis Center=3_Sant Ambroeus (UES)=2_Bronx Zoo=2_Stumptown Coffee Roasters=2_Golden Unicorn Restaurant=1_NY Water Taxi - IKEA Ferry=1_Sheepshead Bay Piers=1_24 Hour Fitness=1_Barrio Fiesta Restaurant=1_Cafetasia=1_Green Acres Mall=1_New York Penn Station=1_Inwood Food Center=1_DPRT-Central Bronx Division=1_West Indian Day Parade=1_Starbucks=1_Bowne Park=1_Pier 7 - Rockin The Hudson=1_Lincioln Tunnel Bus Lane=1_Dallas BBQ=1_Ninth Street Espresso=1_West Indian American Day Carnival Association=1_Stand 4=1_Cafeteria=1_Walmart Supercenter=1_Burger Joint=1_The Dubliner=1_Jersey Gardens Mall=1_Museum of Modern Art (MoMA)=1_Pizza D'Amore At Ceasear Bay=1_Stuyvesant Town=1_New York Sports Club=1_Spitzer's Corner=1_Miss K's Place=1_Newark Liberty International Airport (EWR)=1_Nails Plus=1_MTA Subway - 86th St (4/5/6)=1_Superior Halal Meat Market=1_John F. Kennedy International Airport (JFK)=1_Morris Park (Bronx, NY)=1_M&M's World=1_60 Cooper street=1_GameStop=1_Bleecker Street Bar=1_Verrazano-Narrows Bridge=1_Landmark Sunshine Cinema=1_Welcome To The House Party=1_Pastis=1_Blarney Stone=1_High Line Park - W 30th St=1_Target=1_Starbuck's=1_Cornerstone Cafe=1_P.J. Clarke's=1_LaGuardia Airport (LGA)=1_Raylz Yard/Depot=1_Creatures Of Comfort=1_Green Cafe=1_Pies 'n' Thighs=1_Big Daddy's=1_Central Park - Sheep Meadow=1_Quick Stop=1_Garden State Plaza=1_Rutherford street fair=1_Throgs Neck Bridge=1_Bareburger=1_S52/S74 bus stop=1_Trader Joe's=1_Le P'tit Paris Bistro=1_David Burke Kitchen=1_Pier 84=1_Disney Store=1_Florina's Pizzeria Restaurant=1_Rite Aid=1_Tonalli Cafe & Bar=1_Chelsea Market=1_Buenos Aires=1_Bagel Store=1_Wonder Bagels=1_Bullpen=1_Yuri Usher PT PC=1_Artichoke Basille’s Pizza & Brewery=1_Toys""R""Us=1_DoubleTree by Hilton Hotel=1_Chobani SoHo=1_Wild Asia Monorail=1_Staten Island Ferry Boat - Andrew J. Barberi=1_AMC Loews 34th Street 14=1_Apple Store=1_Throgs Neck Extended Care=1_Williamsburg=1_High Line=1_Pick A Bagel=1"
Mon Sep 03 13:00:00 UTC 2012,0,13,780,1725,177,Food=66_Shops & Services=30_Professional & Other Places=9_Arts & Entertainment=25_Outdoors & Recreation=22_Travel & Transport=15,Tennis=7,"Times Square=4_West Indian Day Parade=3_2012 US Open Tennis Championships=3_Starbucks=3_Subway=3_Arthur Ashe Stadium - USTA Billie Jean King National Tennis Center=3_Chelsea Royale=2_John F. Kennedy International Airport (JFK)=2_Taco Chulo=2_LaGuardia Airport (LGA)=2_Apple Store=2_United Hebrew Cemetery=1_Famous Deli=1_E.A.T.=1_Char No. 4=1_The Shell Motel=1_Uniqlo=1_Casa de Quanos!=1_Spring Street & 6th Avenue=1_Target=1_Chipotle Mexican Grill=1_Reynard at Wythe Hotel=1_Duplex Cabaret Theater=1_Hundred Acres=1_Sunnyside Super Deli=1_GO! GO! Curry!=1_Il Bambino=1_Royal Seafood Restaurant=1_Macy's=1_Trattoria Spaghetto=1_South Pool=1_Republic of Sound (Record Label)=1_Grey Goose Bar - US Open=1_Jeanine's Apt=1_World Trade Center=1_Walgreens=1_Midtown Comics=1_Modern Art @ The Met=1_Best Buy=1_Western Beef=1_Teddy's Bar & Grill=1_Destination=1_Washington Square Park Dog Run=1_Rainbow Nails=1_Nintendo World=1_Heineken Red Star Cafe - US Open=1_Piu Bello=1_Dunkin' Donuts=1_Burger King=1_Flight Club=1_Wendy's=1_Pearl Studios=1_Belvedere Castle=1_Metropolitan Museum of Art=1_Staples=1_Adrienne's Pizza Bar=1_Pier 64 - Hudson River Park=1_Cafe Habana=1_The Bagel Market=1_57 Napoli Pizza e Vino=1_Stage 24 Productions=1_Fiddler On The Roof=1_Dumbo=1_Shake Shack=1_Jersey Gardens Mall=1_The Diplomat=1_Cafeteria Le Mejor=1_Under the Hudson River=1_Hoboken, NJ=1_sages pimp=1_Pavilion Park Slope=1_Eros Cafe=1_Eataly=1_Labordaypocalypse=1_AkAsh Asylum=1_Cafe Gitane @ The Jane Hotel=1_Sweet Basil Thai=1_Union Square Park=1_Times Square Tower=1_Crumbs Bake Shop=1_National September 11 Memorial at World Trade Center=1_Inwood, NY=1_Penelope=1_ArticulationFilms.com=1_Bronx Zoo=1_Father Fagan Park=1_Phayul=1_Bug Carousel=1_Duane Reade=1_A&P=1_Galaxy Diner=1_Dallas BBQ=1_MTA Subway - Neck Rd (Q)=1_Pathmark=1_NJT - Frank R. Lautenberg Secaucus Junction Station=1_Court 11 - USTA Billie Jean King National Tennis Center=1_Woodhull Medical Center=1_CVS/pharmacy=1_Teri Teri=1_Barneys New York=1_Fjallraven Showroom=1_Cafe R=1_City Bound=1_Red Lobster=1_Mike's Diner=1_Coney Island Freak Show=1_Marine Park=1_Lincoln Tunnell Toll Plaza=1_Jollibee Chicken & Burgers=1_Roxbury Park=1_Sake Sushi=1_Gristedes Supermarkets #421=1_140 E 17th St=1_Brooklyn Bridge=1_San Loco=1_Nice Matin=1_Zipcar=1_Frank's Pizza=1_RUB (Righteous Urban BBQ)=1_Lupa Osteria Romana=1_Labor Day Weekend 2012=1_Brickhaus Fitness=1_Lupe's East LA Kitchen=1_Ellis Island=1_The Orion Penthouse=1_Marquis=1_The Shops at Columbus Circle=1_Rutherford street fair=1_H&M=1_55 Fulton Market=1_The London NYC=1_Battery Park=1_American Museum of Natural History=1_AMC Empire 25=1_AlMar=1_McDonald's=1_NY Water Taxi - IKEA Ferry=1_The Smith Restaurant=1_Habana Outpost=1_Miss Korea BBQ=1_Mills Reservation=1_City Winery=1_Moombah Mansion=1_South Street Seaport=1_Newark Liberty International Airport (EWR)=1_American Express Tower=1_Bushwick Deli Grocery=1_Labor Day Weekendpocalypse=1_New York Botanical Garden=1_Food Town=1_Balthazar Restaurant=1_Trader Joe's=1_MxCo Cantina=1_Grom=1_The LEGO Store=1_MTA Subway - Spring St (C/E)=1_Dean & DeLuca=1_Labor Day 2012!! Wyne Ya Bumbum!!=1_Hector's Cafe & Diner=1"
Mon Sep 03 13:30:00 UTC 2012,0,13,810,1232,85,Nightlife Spots=5_Shops & Services=18_Professional & Other Places=6_Food=30_Arts & Entertainment=9_Outdoors & Recreation=5_Travel & Transport=13,Airport=5,"Governor's Island Ferry Waiting Room=2_LaGuardia Airport (LGA)=2_Newark Liberty International Airport (EWR)=2_National September 11 Memorial at World Trade Center=2_West Indian Day Parade=2_Applebee's Neighborhood Grill & Bar=1_Cosi=1_Atlantic Chip Shop=1_Whym=1_New York Penn Station=1_McDonald's=1_Bed Bath & Beyond=1_ShopRite=1_BLT Bar & Grill=1_Southern Hospitality=1_Sylvia's=1_TOD'S=1_Buckeye JK=1_St. Mark's Place=1_Washington Square Park=1_Asian Chao=1_Central Park Zoo=1_Spiritual Reader=1_Ippudo=1_Target=1_Five Guys Burgers & Fries=1_Bank of America=1_Bagel World=1_Barneys New York=1_Savor Fusion=1_Old Navy=1_Super Stop & Shop=1_Habana Outpost=1_Bohemian Hall & Beer Garden=1_Hippie's Domain=1_Lillie's Union Square=1_Maggie Brown=1_The Cheesecake Factory=1_John F. Kennedy International Airport (JFK)=1_Grand Central Terminal=1_Ten Japanese Cuisine=1_My Comfy House :)=1_scroll kit HQ=1_San Sai Gai Restaurant=1_Sports Authority=1_The Park=1_2012 US Open Tennis Championships=1_Om Factory=1_China Town=1_Staybridge Suites=1_Arthur Ashe Stadium - USTA Billie Jean King National Tennis Center=1_North Pool=1_El Viejo Jobo=1_P.C. Richard & Son=1_Bryan's Man Cave=1_Earwax Records=1_Statue of Liberty=1_Rite Aid=1_Empire State Building=1_Queens, NY=1_Marble Hill (Bronx / Manhattan, NY)=1_The National Bar & Dining Rooms=1_Simon & Schuster Building=1_John's Deli=1_TD Bank=1_Dos Caminos=1_JFK AirTrain - Lefferts Boulevard=1_Famous Footwear=1_Joy Indian Restaurant=1_Qathra=1_Hunan Balcony=1_DoubleTree Suites by Hilton Hotel New York City - Times Square=1_Gamestop=1_Parilla Steakhouse=1_Chinatown=1_Arthur on Smith=1_Throgs Neck Extended Care=1_Houlihan's=1_Bamboo Lounge & Grill=1_Homedepot=1"
Mon Sep 03 14:00:00 UTC 2012,0,14,840,1489,160,Nightlife Spots=11_Food=56_Shops & Services=32_Outdoors & Recreation=14_Arts & Entertainment=15_Travel & Transport=20,Clothing Store=7,"LaGuardia Airport (LGA)=4_Starbucks=4_Times Square=2_Rutherford street fair=2_Hell's Kitchen=2_Hanco's Bubble Tea & Vietnamese Sandwich=2_The Meatball Shop=2_Boboa Time=2_Ippudo=2_Labor Day Weekendpocalypse=2_Forever 21=2_Fool's Gold: Day Off=2_Momofuku Noodle Bar=2_Emergency Medical Care=2_High Line=2_New York Health & Racquet Club=1_Henri Bendel=1_Think Coffee=1_East River Ferry Terminal Brooklyn Bridge Park/Dumbo=1_AMC Loews Kips Bay 15=1_United Club - Terminal A1=1_Bobby's Department Store=1_Chipotle Mexican Grill=1_Egger Nursing Home=1_Target=1_Uniqlo=1_Museum of Modern Art (MoMA)=1_Macy's=1_Verrazano-Narrows Bridge Toll Plaza=1_Roll N Roaster=1_NJIT=1_Soi 30 Thai=1_Bereket Turkish Kebab House=1_DreamIt Ventures Summer 2012=1_Avis Car Rental=1_Holland Tunnel=1_Topshop=1_Destination=1_National Black Theatre=1_Whole Foods=1_Brooks Brothers=1_Baggage Claim=1_NASDAQ OMX=1_Maison Ladurée=1_Equinox=1_Staples=1_Food Village - US Open=1_World Rug Gallery=1_GUESS Queens Center=1_Grandstand - USTA Billie Jean King National Tennis Center=1_NY Waterway Ferry Terminal Port Imperial=1_Melanie's Juice Bar, Restaurant & Bakery=1_Gracefully=1_Rudy's Pastry Shop=1_Staten Island Ferry - Whitehall Terminal=1_The Shops at Riverside=1_Buffalo Wild Wings=1_MAC Cosmetics=1_Chikurin=1_Powerhouse Arena=1_Dalton's=1_Colonie=1_Shake Shack=1_Jersey Gardens Mall=1_Last Stop Gourmet Shop=1_Red Rooster=1_Barneys Warehouse Sale=1_Financial District=1_Subway Restaurant=1_Hoboken, NJ=1_New York Penn Station=1_Oz Boutique=1_Brooklyn Kolache Co.=1_Eataly=1_El Ray De La Caridad=1_Kung Fu Tea (功夫茶)=1_Flushing Meadows Corona Park Aquatic Center & World Ice Arena=1_Penelope=1_Skyline Studio=1_Little Cupcake Bakeshop=1_EWR - Terminal C=1_Salon de Ning=1_The Candy Rush=1_Hop Kee=1_Central Park Gazebo=1_Ruby's Bar & Grill=1_All Care Physical Therapy=1_American Museum of Natural History - Creatures of Light=1_Mega Pizzaria & Lanchonete=1_Brooklyn Crab=1_109th Street=1_AMC Loews Lincoln Square 13=1_MTA Subway - 96th St (6)=1_Porsche Design=1_Nom Wah Tea Parlor=1_La Flor del Paraiso Restaurant=1_Brooklyn Bridge=1_WeWork Labs=1_BGC 2nd Ave=1_Calexico=1_McHale's Bar & Grill=1_Sweet Avenue Bake Shop=1_Arthur Ashe Stadium - USTA Billie Jean King National Tennis Center=1_BigBoss's Lair=1_Steve Madden=1_Tonic Times Square=1_Essex Park=1_Tio's Casa=1_Brickyard Gastropub=1_Photofaction=1_S'Mac=1_Dinosaur Bar-B-Que=1_Chocolat=1_Shopping 5th avenue=1_Key Food=1_Bagels Cafe=1_Big Lot's=1_College Point Multiplex Cinemas=1_H&M=1_Marriott Marquis Hotel=1_Figs La Guardia=1_BAM Rose Cinemas=1_Au Bon Pain=1_IKEA=1_2012 US Open Tennis Championships=1_Haru Sake Bar=1_Skinflints Restaurant=1_Stabile Hall Kitchen=1_Luke's Lobster UES=1_Habana Outpost=1_Dispatch HQ=1_Jake's Steakhouse=1_South Street Seaport=1_City Winery=1_Newark Liberty International Airport (EWR)=1_Ink48 Hotel=1_Empanadas Monumental=1_American Airlines - Admirals Club LGA=1_Guggenheim Museum=1_Tent & Trails=1_Coney Island Beach & Boardwalk=1"
Mon Sep 03 14:30:00 UTC 2012,0,14,870,1266,108,Nightlife Spots=6_Food=28_Shops & Services=31_Travel & Transport=15_Arts & Entertainment=16_Outdoors & Recreation=15,Park=7,LaGuardia Airport (LGA)=2_Whole Foods=2_Regal Atlas Park Stadium 8=2_Bareburger=2_Chelsea Clearview Cinemas=2_Macy's=2_Equinox=2_Chipotle Mexican Grill=2_Staten Island Ferry - St. George Terminal=1_Zara=1_Red Rooster=1_Barnes & Noble=1_Litchfield Villa - Prospect Park=1_Metropolitan Museum of Art=1_Tappen Park=1_Joe Fresh=1_Elmhurst=1_Higuerocigars=1_Runway 4R - 22L=1_J&R Music and Computer World=1_ShopRite=1_Andy's Chee-Pees=1_Jamaica Colosseum Mall=1_New York Penn Station=1_Vegas Diner=1_Abercrombie & Fitch=1_galactic java=1_NY Waterway Ferry Terminal Wall Street / Pier 11=1_West Indian Day Parade=1_Grandstand - USTA Billie Jean King National Tennis Center=1_Applebee's Neighborhood Grill & Bar=1_Dad's Casa=1_The Spotted Pig=1_The Dancing Crane Cafe=1_Draining the Dogs=1_Griswold=1_Central Park Zoo=1_Peter McManus Cafe=1_Ann's Nails=1_Pier 11 - Seastreak Ferry Terminal=1_Louis Armstrong Stadium - USTA Billie Jean King National Tennis Center=1_Pierce's Pants!=1_The Brazen Head=1_Tabata Noodle Restaurant=1_Avalon Fort Greene - Lawn=1_Old Navy=1_Governors Island - Pier 101=1_American Eagle Outfitters=1_Manna=1_Beny's Epicerie=1_Delta Flight 2171 (JFK-DCA) DL 2171=1_Gertz Plaza Mall=1_Family Dollar=1_Brooklyn Bridge=1_Newark Liberty International Airport (EWR)=1_Fool's Gold: Day Off=1_Traffic Bar & Restaurant=1_Governors Island Ferry=1_Grand Central Terminal=1_City Hall Park=1_John F. Kennedy International Airport (JFK)=1_Astoria Park=1_M&M's World=1_Topman=1_UA Court Street Stadium 12=1_Sports Authority=1_Washington Square Park=1_Madewell=1_Governors Island=1_H&M=1_Victoria's Secret - Manhattan Mall=1_Richmond County Fair=1_LIRR - Jamaica Station=1_Gowanus Yacht Club=1_American Museum of Natural History=1_Pho Bang=1_Atlantic-Flatbush Triangle=1_MTA Subway - 125th St (1)=1_New American Wing=1_Jane's Carousel=1_The Center of the Universe=1_MTA S51=1_Walgreens=1_QuickChek=1_Saigon Shack=1_Shopper's World=1_Coney Island Beach & Boardwalk=1_The Perfect Pint=1_Epicerie Boulud=1_Duane Reade=1_Hershey's Store=1_Havana Central Times Square=1_Il Laboratorio Del Gelato=1_Brasserie Ruhlmann=1_Ludlow Fitness=1_Prospect Park (Nethermead)=1_Williamsburg=1_Dunkin' Donuts=1_Highland Park=1_Ground Support=1
