time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues,Coord
Sat Sep 08 02:00:00 UTC 2012,5,2,120,4,0,"","","",""
Sat Sep 08 02:30:00 UTC 2012,5,2,150,6,0,"","","",""
Sat Sep 08 03:00:00 UTC 2012,5,3,180,11,0,"","","",""
Sat Sep 08 03:30:00 UTC 2012,5,3,210,0,0,"","","",""
Sat Sep 08 04:00:00 UTC 2012,5,4,240,6,0,"","","",""
Sat Sep 08 04:30:00 UTC 2012,5,4,270,1,0,"","","",""
Sat Sep 08 05:00:00 UTC 2012,5,5,300,3,0,"","","",""
Sat Sep 08 05:30:00 UTC 2012,5,5,330,0,0,"","","",""
Sat Sep 08 06:00:00 UTC 2012,5,6,360,3,0,"","","",""
Sat Sep 08 06:30:00 UTC 2012,5,6,390,1,1,Outdoors & Recreation=1,Scenic Lookout=1,Rancho San Antonio Park=1,Scenic Lookout=37.33167559 -122.08814621
Sat Sep 08 07:00:00 UTC 2012,5,7,420,2,1,Shops & Services=1,Flea Market=1,Electronics Flea Market @ De Anza=1,Flea Market=37.32127904 -122.04258984
Sat Sep 08 07:30:00 UTC 2012,5,7,450,13,0,"","","",""
Sat Sep 08 08:00:00 UTC 2012,5,8,480,3,1,Outdoors & Recreation=1,Pool=1,Sutton Swim=1,Pool=37.328078 -122.03515649
Sat Sep 08 08:30:00 UTC 2012,5,8,510,2,0,"","","",""
Sat Sep 08 09:00:00 UTC 2012,5,9,540,3,0,"","","",""
Sat Sep 08 09:30:00 UTC 2012,5,9,570,3,2,Food=2,Coffee Shop=1_Breakfast Spot=1,Holder's Country Inn=1_Peet's Coffee & Tea=1,Breakfast Spot=37.310825 -122.031851_Coffee Shop=37.33735696 -122.06620038
Sat Sep 08 10:00:00 UTC 2012,5,10,600,2,1,Food=1,Donut Shop=1,Donut Wheel=1,Donut Shop=37.32640571 -122.03193309
Sat Sep 08 10:30:00 UTC 2012,5,10,630,2,0,"","","",""
Sat Sep 08 11:00:00 UTC 2012,5,11,660,2,0,"","","",""
Sat Sep 08 11:30:00 UTC 2012,5,11,690,4,1,Food=1,Chinese Restaurant=1,New Port Dimsum & Seafood Restaurant (新港海鮮酒家)=1,Chinese Restaurant=37.33844029 -122.01392412
Sat Sep 08 12:00:00 UTC 2012,5,12,720,2,0,"","","",""
Sat Sep 08 12:30:00 UTC 2012,5,12,750,3,0,"","","",""
Sat Sep 08 13:00:00 UTC 2012,5,13,780,5,0,"","","",""
Sat Sep 08 13:30:00 UTC 2012,5,13,810,9,2,Food & Drink Shops=1_Shops & Services=1_Food=1,Café=1_Grocery Store=1,Trader Joe's=1_Verde Tea Cafe=1,Grocery Store=37.29311452 -121.994344_Café=37.3222654 -122.01701403
Sat Sep 08 14:00:00 UTC 2012,5,14,840,1,0,"","","",""
Sat Sep 08 14:30:00 UTC 2012,5,14,870,7,2,Gyms or Fitness Centers=1_Shops & Services=1_Food=1,Pizza Place=1_Gym=1,Apple Fitness Center=1_J.T. McHart's Pizza=1,Gym=37.331686 -122.034872_Pizza Place=37.32177908 -122.01800644
Sat Sep 08 15:00:00 UTC 2012,5,15,900,6,1,Food & Drink Shops=1_Shops & Services=1,Grocery Store=1,Whole Foods Market=1,Grocery Store=37.32354945 -122.039904
Sat Sep 08 15:30:00 UTC 2012,5,15,930,4,0,"","","",""
Sat Sep 08 16:00:00 UTC 2012,5,16,960,4,1,Shops & Services=1,Car Wash=1,Classic Car Wash=1,Car Wash=37.29185128 -121.99568242
Sat Sep 08 16:30:00 UTC 2012,5,16,990,6,0,"","","",""
Sat Sep 08 17:00:00 UTC 2012,5,17,1020,8,0,"","","",""
Sat Sep 08 17:30:00 UTC 2012,5,17,1050,5,2,Professional & Other Places=1_Food & Drink Shops=1_Shops & Services=1,Office=1_Liquor Store=1,BevMo!=1_Apple Inc.=1,Liquor Store=37.29253596 -121.9928772_Office=37.331653 -122.03072304
Sat Sep 08 18:00:00 UTC 2012,5,18,1080,3,0,"","","",""
Sat Sep 08 18:30:00 UTC 2012,5,18,1110,2,0,"","","",""
Sat Sep 08 19:00:00 UTC 2012,5,19,1140,3,1,Professional & Other Places=1,Office=1,Apple Inc.=1,Office=37.331653 -122.03072304
Sat Sep 08 19:30:00 UTC 2012,5,19,1170,15,0,"","","",""
Sat Sep 08 20:00:00 UTC 2012,5,20,1200,3,0,"","","",""
Sat Sep 08 20:30:00 UTC 2012,5,20,1230,6,1,Food=1,Chinese Restaurant=1,Panda Express=1,Chinese Restaurant=37.32239338 -121.99450493
Sat Sep 08 21:00:00 UTC 2012,5,21,1260,5,2,Residences=1_Food=1,Coffee Shop=1_Home (private)=1,Starbucks=1_CPT48劇場=1,Home (private)=37.32037181 -122.03260194_Coffee Shop=37.32199665 -122.03273177
Sat Sep 08 21:30:00 UTC 2012,5,21,1290,7,0,"","","",""
Sat Sep 08 22:00:00 UTC 2012,5,22,1320,4,3,Nightlife Spots=2_Arts & Entertainment=1_Movie Theaters=1,Bar=2_Multiplex=1,AMC Cupertino Square 16=1_BJ's Restaurant & Brewhouse=1_Park Lane Lounge=1,Bar=37.331305 -122.03180909_Multiplex=37.32601085 -122.01519012
Sat Sep 08 22:30:00 UTC 2012,5,22,1350,3,0,"","","",""
Sat Sep 08 23:00:00 UTC 2012,5,23,1380,5,0,"","","",""
Sat Sep 08 23:30:00 UTC 2012,5,23,1410,6,0,"","","",""
Sun Sep 09 00:00:00 UTC 2012,6,0,0,1,0,"","","",""
Sun Sep 09 00:30:00 UTC 2012,6,0,30,8,0,"","","",""
Sun Sep 09 01:00:00 UTC 2012,6,1,60,18,0,"","","",""
Sun Sep 09 01:30:00 UTC 2012,6,1,90,16,0,"","","",""
Sun Sep 09 02:00:00 UTC 2012,6,2,120,4,0,"","","",""
Sun Sep 09 02:30:00 UTC 2012,6,2,150,2,0,"","","",""
Sun Sep 09 03:00:00 UTC 2012,6,3,180,1,0,"","","",""
Sun Sep 09 03:30:00 UTC 2012,6,3,210,0,0,"","","",""
Sun Sep 09 04:00:00 UTC 2012,6,4,240,0,0,"","","",""
Sun Sep 09 04:30:00 UTC 2012,6,4,270,0,0,"","","",""
Sun Sep 09 05:00:00 UTC 2012,6,5,300,0,0,"","","",""
Sun Sep 09 05:30:00 UTC 2012,6,5,330,0,0,"","","",""
Sun Sep 09 06:00:00 UTC 2012,6,6,360,0,0,"","","",""
Sun Sep 09 06:30:00 UTC 2012,6,6,390,1,0,"","","",""
Sun Sep 09 07:00:00 UTC 2012,6,7,420,0,0,"","","",""
Sun Sep 09 07:30:00 UTC 2012,6,7,450,1,0,"","","",""
Sun Sep 09 08:00:00 UTC 2012,6,8,480,4,0,"","","",""
Sun Sep 09 08:30:00 UTC 2012,6,8,510,5,0,"","","",""
Sun Sep 09 09:00:00 UTC 2012,6,9,540,4,0,"","","",""
Sun Sep 09 09:30:00 UTC 2012,6,9,570,0,0,"","","",""
Sun Sep 09 10:00:00 UTC 2012,6,10,600,9,0,"","","",""
Sun Sep 09 10:30:00 UTC 2012,6,10,630,6,0,"","","",""
Sun Sep 09 11:00:00 UTC 2012,6,11,660,9,2,Professional & Other Places=1_Food=1,Office=1_Coffee Shop=1,Starbucks=1_Apple Inc.=1,Coffee Shop=37.32199665 -122.03273177_Office=37.331653 -122.03072304
Sun Sep 09 11:30:00 UTC 2012,6,11,690,22,0,"","","",""
Sun Sep 09 12:00:00 UTC 2012,6,12,720,8,3,Athletics & Sports=1_Outdoors & Recreation=1_Food=2,Coffee Shop=1_BBQ Joint=1_Skating Rink=1,Ice Center=1_Starbucks=1_L & L Hawaiian BBQ=1,Skating Rink=37.327811 -122.013336_BBQ Joint=37.337666 -121.994642_Coffee Shop=37.32199665 -122.03273177
Sun Sep 09 12:30:00 UTC 2012,6,12,750,4,0,"","","",""
Sun Sep 09 13:00:00 UTC 2012,6,13,780,15,1,Professional & Other Places=1,Office=1,Apple Inc.=1,Office=37.331653 -122.03072304
Sun Sep 09 13:30:00 UTC 2012,6,13,810,15,1,Food & Drink Shops=1_Shops & Services=1,Grocery Store=1,Marukai Corporation=1,Grocery Store=37.3219936 -122.01849411
Sun Sep 09 14:00:00 UTC 2012,6,14,840,14,1,Food=1,Steakhouse=1,Outback Steakhouse=1,Steakhouse=37.33161587 -122.03326285
Sun Sep 09 14:30:00 UTC 2012,6,14,870,2,0,"","","",""
Sun Sep 09 15:00:00 UTC 2012,6,15,900,6,2,Arts & Entertainment=1_Shops & Services=1,Gym / Fitness Center=1_Movie Theater=1,Northwest YMCA=1_Bluelight Cinemas=1,Movie Theater=37.323775 -122.04859385_Gym / Fitness Center=37.32590445 -122.03788324
Sun Sep 09 15:30:00 UTC 2012,6,15,930,6,2,Professional & Other Places=1_Shops & Services=1,Department Store=1_Office=1,Apple Inc.=1_Target=1,Office=37.331653 -122.03072304_Department Store=37.32394154 -122.03642903
Sun Sep 09 16:00:00 UTC 2012,6,16,960,10,0,"","","",""
Sun Sep 09 16:30:00 UTC 2012,6,16,990,3,1,Arts & Entertainment=1_Movie Theaters=1,Multiplex=1,AMC Cupertino Square 16=1,Multiplex=37.32601085 -122.01519012
Sun Sep 09 17:00:00 UTC 2012,6,17,1020,2,1,Outdoors & Recreation=1,Other Great Outdoors=1,City of Cupertino=1,Other Great Outdoors=37.32252989 -122.03338623
Sun Sep 09 17:30:00 UTC 2012,6,17,1050,8,1,Food=1,Chinese Restaurant=1,Happy House Restaurant=1,Chinese Restaurant=37.30736 -122.0320611
Sun Sep 09 18:00:00 UTC 2012,6,18,1080,7,1,Outdoors & Recreation=1,Playground=1,Cupertino Memorial Park=1,Playground=37.32444103 -122.04501629
Sun Sep 09 18:30:00 UTC 2012,6,18,1110,7,1,Food=1,BBQ Joint=1,Armadillo Willy's=1,BBQ Joint=37.32156079 -122.03194974
Sun Sep 09 19:00:00 UTC 2012,6,19,1140,5,1,Food=1,Wings Joint=1,SmokeEaters=1,Wings Joint=37.31365711 -122.03186648
Sun Sep 09 19:30:00 UTC 2012,6,19,1170,9,1,Food=1,Steakhouse=1,Park Place=1,Steakhouse=37.32211183 -122.03180909
Sun Sep 09 20:00:00 UTC 2012,6,20,1200,8,1,Nightlife Spots=1,Bar=1,Park Lane Lounge=1,Bar=37.3089 -121.993671
Sun Sep 09 20:30:00 UTC 2012,6,20,1230,4,0,"","","",""
Sun Sep 09 21:00:00 UTC 2012,6,21,1260,11,0,"","","",""
Sun Sep 09 21:30:00 UTC 2012,6,21,1290,7,0,"","","",""
Sun Sep 09 22:00:00 UTC 2012,6,22,1320,7,0,"","","",""
Sun Sep 09 22:30:00 UTC 2012,6,22,1350,5,0,"","","",""
Sun Sep 09 23:00:00 UTC 2012,6,23,1380,4,1,"","",Home=1,""
Sun Sep 09 23:30:00 UTC 2012,6,23,1410,0,0,"","","",""
