time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues
Wed Sep 05 14:00:00 UTC 2012,2,14,840,109,11,Government Buildings=2_Travel & Transport=3_Shops & Services=2_Food=4_Professional & Other Places=2,City Hall=1_Subway=1_Train Station=1_Italian Restaurant=1_Monument / Landmark=1_Café=1_Car Wash=1_Greek Restaurant=1,Holiday Inn Express=1_Confiserie Reichert=1_Santorini=1_Kaufhaus des Westens (KaDeWe)=1_U-Bhf Kaiserdamm=1_Bürgeramt Rathaus Mitte=1_Cosy Wash=1_Bahnhof Zoo=1_Denkmal für die ermordeten Juden Europas=1_Da Marco=1_Monopol=1
Wed Sep 05 14:30:00 UTC 2012,2,14,870,138,19,Outdoors & Recreation=3_Travel & Transport=3_Shops & Services=4_Food=6,Mall=2_Plaza=2_Burger Joint=1_Nightclub=1_Snack Place=1_Skate Park=1_Middle Eastern Restaurant=1_Café=1,Zoo=1_Bauhaus-Archiv=1_S-Bhf Anhalter Bahnhof=1_CAN Imbiss=1_Kaufhaus des Westens (KaDeWe)=1_Wittenbergplatz=1_Hallen am Borsigturm=1_Konrad-Adenauer-Stiftung=1_der ROTE=1_KaDeWe LeBuffet Wintergarten=1_U-Bhf Wittenbergplatz=1_Berlin Tegel Airport (TXL)=1_das Schloss=1_Burgeramt / Frühstücksklub=1_Café Behring=1_Ritter Butzke=1_Gül=1_IFA Oktoberfest=1_Alexanderplatz=1
Wed Sep 05 15:00:00 UTC 2012,2,15,900,118,12,Outdoors & Recreation=2_Travel & Transport=3_Museums=1_Shops & Services=1_Arts & Entertainment=2_Food=3_Ferries=1_Professional & Other Places=1,Mall=1_Coffee Shop=1_Train Station=1_Stadium=1_Falafel Restaurant=1_Office=1_Café=1_Boat or Ferry=1,Hisar Restaurant=1_Bauhaus-Archiv=1_S-Bhf Savignyplatz=1_Schönhauser Allee Arcaden=1_(öffentl.) Marie-Elisabeth-Lüders-Steg=1_Nespresso Boutique=1_Emnitel=1_nhow Berlin=1_Hackescher Markt=1_Starbucks=1_Berlin Beatz and Boats=1_Olympiastadion=1
Wed Sep 05 15:30:00 UTC 2012,2,15,930,129,24,Government Buildings=3_Travel & Transport=4_Outdoors & Recreation=4_Arts & Entertainment=3_Shops & Services=2_Food=4_Professional & Other Places=8,Plaza=3_Office=3_Train Station=3_City Hall=2_Zoo=2,Berlin Hauptbahnhof=3_Rathaus Wilmersdorf=2_Vaust=1_WANTED! International=1_Hobbyshop=1_dolores*=1_Kaiser-Wilhelm-Gedächtniskirche=1_S+U-Bhf Brandenburger Tor=1_Breitscheidplatz=1_Brandenburger Tor=1_Tee & Tee Lichtenrade=1_Barcomi's Deli=1_Raum für Yoga=1_Betriebsrat Sygast/MIB=1_Musikfabrik ORWOhaus=1_Spreespeicher=1_Wikimedia Deutschland=1_Flusspferdhaus=1_Ludwigkirchplatz=1_Alexanderplatz=1_Zoologischer Garten=1
Wed Sep 05 16:00:00 UTC 2012,2,16,960,131,13,Outdoors & Recreation=1_Travel & Transport=1_Nightlife Spots=1_Museums=1_Shops & Services=1_Arts & Entertainment=2_Food=6_Professional & Other Places=1,Italian Restaurant=2_Stadium=1_Train Station=1_Nightclub=1_Coffee Shop=1_Event Space=1_Mexican Restaurant=1_Café=1,(S) Bhf. Hennigsdorf (b Berlin)=1_Frannz Club=1_Museumsinsel=1_Café Exner=1_Hard Rock Cafe Berlin=1_Intel Bloghütte @ IFA 2012=1_I Love Berlin=1_Cuccuma Espresso & Focaccia=1_Cancún=1_Alte Nationalgalerie=1_Vapiano=1_Mondo Pazzo=1_Olympiastadion=1
Wed Sep 05 16:30:00 UTC 2012,2,16,990,127,22,Travel & Transport=8_Outdoors & Recreation=4_Food=7,Park=3_Light Rail=3_Italian Restaurant=2_Train Station=2_Indian Restaurant=2,12 Apostel=2_Bombay=2_Adagio City Aparthotel=1_Laidak=1_Café Brandauer=1_Lustgarten=1_M10=1_Berlin Tegel Airport (TXL)=1_H Prenzlauer Allee /Danziger Str. | M2 M10=1_Falkplatz=1_Post I Postbank=1_Sony Center=1_DanHo's Home=1_The Bird=1_Bahnhof Spandau=1_Tram-H Friedrich-Ludwig-Jahn-Sportpark=1_Gleis 1/2 (S-Bahn)=1_S-Bhf Heerstraße=1_Subway=1_Mauerpark=1
Wed Sep 05 17:00:00 UTC 2012,2,17,1020,134,14,Outdoors & Recreation=2_Travel & Transport=3_Nightlife Spots=1_Music Venues=1_Arts & Entertainment=2_Food=4_Professional & Other Places=2,Train Station=2_Sandwich Place=1_Light Rail=1_Stadium=1_Office=1_Mexican Restaurant=1_Piano Bar=1_Pub=1,S+U Alexanderplatz=1_Oberbaumeck=1_Room 77=1_Santa Maria=1_Der Tagesspiegel=1_S-Bhf Westkreuz=1_Marché Berlin Schönefeld=1_S+U Friedrichstraße=1_Fede`s House=1_Moviepilot=1_Steinplatz=1_Olympiastadion=1_Mustafa's Gemüse Kebap=1_Alexanderplatz=1
Wed Sep 05 17:30:00 UTC 2012,2,17,1050,101,13,Travel & Transport=1_Nightlife Spots=1_Residences=1_Shops & Services=2_Arts & Entertainment=1_Offices=2_Food=2_Colleges & Universities=2_Professional & Other Places=3,Coworking Space=2_College Lab=2_Subway=1_Falafel Restaurant=1_Office=1_Stadium=1_Bike Shop=1_Latin American Restaurant=1,Spline=2_betahaus=1_co-up=1_Galeria Kaufhof=1_U-Bhf Ernst-Reuter-Platz=1_Magnet=1_Zuhause=1_Paracas=1_Zweirad Stadler=1_Moviepilot=1_Olympiastadion=1_Mustafa's Gemüse Kebap=1
Wed Sep 05 18:00:00 UTC 2012,2,18,1080,128,17,Government Buildings=3_Nightlife Spots=4_Arts & Entertainment=3_Shops & Services=3_Food=6_Professional & Other Places=3,Nightclub=3_Concert Hall=2_Coffee Shop=2_Capitol Building=2,Reichstag=2_Starbucks=2_Tempodrom=2_Berlin Hauptbahnhof=1_Moon Thai=1_Gretchen=1_Brandenburger Tor=1_horst krzbrg=1_Solar Berlin=1_The Bird=1_Holmes Place Health Club Ostkreuz=1_Eurogida Wedding=1_Dussmann das KulturKaufhaus=1_Werk 9=1
Wed Sep 05 18:30:00 UTC 2012,2,18,1110,128,17,Government Buildings=1_Outdoors & Recreation=1_Travel & Transport=3_Museums=1_Residences=1_Arts & Entertainment=2_Food=7_Professional & Other Places=2,Asian Restaurant=2_Hotel=2_Train Station=1_Sushi Restaurant=1_Greek Restaurant=1_Park=1_Japanese Restaurant=1_Office=1,Java House=2_Daitokai=1_Reichstagskuppel=1_Ellington Hotel Berlin=1_Chalet Club=1_Weinerei Weinhandlung=1_Bahnhof Spandau=1_Taverna Makis=1_Historiale Berlin Museum=1_Moviepilot=1_12 Apostel=1_Mercure Hotel Berlin am Alexanderplatz=1_La Amistad=1_Volkspark Humboldthain=1_Bocholter Weg 1 - Home=1_Aki Tatsu=1
Wed Sep 05 19:00:00 UTC 2012,2,19,1140,120,14,Outdoors & Recreation=2_Travel & Transport=5_Performing Arts Venues=1_Nightlife Spots=2_Residences=1_Arts & Entertainment=2_Food=2,Bar=2_Light Rail=2_Train Station=1_Concert Hall=1_Fast Food Restaurant=1_Subway=1_Bridge=1_Burger Joint=1,S-Bhf Messe Nord/ICC=1_Wittenbergplatz=1_Sage Strand Bar=1_Tempodrom=1_Bhf. Falkensee=1_U-Bhf Wittenbergplatz=1_Burgermeister=1_Clärchens Ballhaus=1_S-Bhf Westkreuz=1_Jatz=1_Berlin-Schönefeld Airport (SXF)=1_zuhause=1_Oberbaumbrücke=1_Burger King=1
Wed Sep 05 19:30:00 UTC 2012,2,19,1170,135,5,Travel & Transport=2_Nightlife Spots=1_Arts & Entertainment=1_Food=1_Airports=1,Airport Terminal=1_Sushi Restaurant=1_Bar=1_Historic Site=1_Airport=1,Möbel Olfe=1_Sicherheitsschleuse=1_Siegessäule=1_Berlin Tegel Airport (TXL)=1_Mikoto Sushi=1
Wed Sep 05 20:00:00 UTC 2012,2,20,1200,170,17,Travel & Transport=4_Nightlife Spots=4_Shops & Services=2_Food=4_Professional & Other Places=3,Event Space=2_Airport=2_Bar=2_Fast Food Restaurant=2_Pub=1_Gym=1_Monument / Landmark=1_Café=1,c-base=2_SuperFit=1_Himmelreich=1_Edeka Markt=1_Sonnenhaus=1_Kebap House=1_Hackescher Markt=1_S+U Alexanderplatz=1_Zu Mir oder Zu Dir=1_Berlin Tegel Airport (TXL)=1_Terminal D=1_The Oscar Wilde Irish Pub=1_Denkmal für die ermordeten Juden Europas=1_Curry 36=1_Berlin-Schönefeld Airport (SXF)=1_Burger King=1
Wed Sep 05 20:30:00 UTC 2012,2,20,1230,12,1,Professional & Other Places=1,Office=1,BILD.de=1
Wed Sep 05 21:00:00 UTC 2012,2,21,1260,0,0,"","",""
Wed Sep 05 21:30:00 UTC 2012,2,21,1290,0,0,"","",""
Wed Sep 05 22:00:00 UTC 2012,2,22,1320,0,0,"","",""
Wed Sep 05 22:30:00 UTC 2012,2,22,1350,0,0,"","",""
Wed Sep 05 23:00:00 UTC 2012,2,23,1380,5,0,"","",""
Wed Sep 05 23:30:00 UTC 2012,2,23,1410,72,3,Outdoors & Recreation=1_Residences=1_Arts & Entertainment=1,Stable=1_Home (private)=1_Historic Site=1,Baeriges Bett=1_Chalet Club=1_CasaJeri=1
Thu Sep 06 00:00:00 UTC 2012,3,0,0,33,1,Nightlife Spots=1,Nightclub=1,Cassiopeia=1
Thu Sep 06 00:30:00 UTC 2012,3,0,30,35,4,Travel & Transport=2_Food=1_Professional & Other Places=1,Light Rail=1_Building=1_German Restaurant=1_Hotel=1,Holiday Inn Express=1_Wirtshaus Stresemann=1_Archiv am WBH=1_H Tram U Eberswalder Straße=1
Thu Sep 06 01:00:00 UTC 2012,3,1,60,31,0,"","",""
Thu Sep 06 01:30:00 UTC 2012,3,1,90,50,0,"","",""
Thu Sep 06 02:00:00 UTC 2012,3,2,120,45,1,Nightlife Spots=1,Nightclub=1,Watergate Club=1
Thu Sep 06 02:30:00 UTC 2012,3,2,150,34,1,Travel & Transport=1,Airport=1,Berlin Tegel Airport (TXL)=1
Thu Sep 06 03:00:00 UTC 2012,3,3,180,23,1,Arts & Entertainment=1,Music Venue=1,Radio ENERGY=1
Thu Sep 06 03:30:00 UTC 2012,3,3,210,27,3,Travel & Transport=3,Airport=3,Berlin Tegel Airport (TXL)=2_Berlin-Schönefeld Airport (SXF)=1
Thu Sep 06 04:00:00 UTC 2012,3,4,240,29,1,Travel & Transport=1,Airport=1,Berlin Tegel Airport (TXL)=1
Thu Sep 06 04:30:00 UTC 2012,3,4,270,24,1,Travel & Transport=1,Light Rail=1,S-Bhf Hohenschönhausen - S75=1
Thu Sep 06 05:00:00 UTC 2012,3,5,300,35,3,Travel & Transport=1,Light Rail=1,IC 2432 - Berlin nach Bremen=1_S-Bhf Osdorfer Straße=1_Boschen & Oetting=1
Thu Sep 06 05:30:00 UTC 2012,3,5,330,41,7,Travel & Transport=2_Nightlife Spots=1_Professional & Other Places=3,School=2_Dive Bar=1_Subway=1_College & University=1_Train Station=1_Building=1,Ernst-Litfaß-Schule=2_U-Bhf Turmstraße=1_S-Bhf Tiergarten=1_K 56=1_Andreas Gymnasium=1_Deutsche Telekom AG=1
Thu Sep 06 06:00:00 UTC 2012,3,6,360,57,6,Travel & Transport=1_Nightlife Spots=1_Food=2_Offices=1_Professional & Other Places=2,Coffee Shop=1_Tech Startup=1_Office=1_Hotel Bar=1_Mediterranean Restaurant=1_Airport=1,Basilbox GmbH=1_Berlin Tegel Airport (TXL)=1_BASE_camp + Digitales Zentrum=1_m-Computers Consulting GmbH=1_Yesil Frirn Kebap Haus=1_Grand Hotel Esplanade Berlin=1
Thu Sep 06 06:30:00 UTC 2012,3,6,390,80,13,Government Buildings=2_Travel & Transport=5_Shops & Services=1_Airports=1_Food=1_Professional & Other Places=5,Courthouse=2_Office=2_Subway=1_Drugstore / Pharmacy=1_Airport Terminal=1_Train Station=1_Government Building=1_College & University=1,Arbeitsgericht Berlin=2_Sparkassen-Finanzportal GmbH=1_Berlin Tegel Airport (TXL)=1_Terminal D=1_andel's Hotel=1_DB Training Berlin Ostbahnhof=1_Ernst & Young=1_Park-Apotheke=1_Bundesrat=1_Bäckerei 2000=1_S+U-Bhf Potsdamer Platz=1_Potsdam Hauptbahnhof=1
Thu Sep 06 07:00:00 UTC 2012,3,7,420,86,9,Outdoors & Recreation=1_Travel & Transport=2_Nightlife Spots=1_Shops & Services=1_Offices=1_Professional & Other Places=2_Colleges & Universities=1,Train Station=1_College Academic Building=1_Convention Center=1_Tech Startup=1_Light Rail=1_Strip Club=1_Miscellaneous Shop=1_Farm=1,Satellite Office=1_Sexy Secret Berlin=1_S-Bhf Lichtenrade=1_Orion=1_Berlin Hauptbahnhof=1_Kinderbauernhof am Mauerplatz=1_Estrel Convention Center=1_SRH=1_berida.com HQ (P40)=1
Thu Sep 06 07:30:00 UTC 2012,3,7,450,115,16,Outdoors & Recreation=1_Travel & Transport=4_Nightlife Spots=1_Arts & Entertainment=1_Shops & Services=2_Food=2_Offices=1_Colleges & Universities=2_Professional & Other Places=4,Airport=2_Office=2_Furniture / Home Store=1_Train Station=1_Gourmet Shop=1_Bakery=1_Tech Startup=1_Park=1,Berlin Tegel Airport (TXL)=2_Kunstgewerbemuseum=1_Franken=1_Butter Lindner=1_IKEA=1_Jura Intensiv=1_Soho House=1_Freie Universität Berlin=1_Kamps=1_SysEleven GmbH - Hosting für Fortgeschrittene=1_Quadriga Forum=1_Siemens AG=1_Groupon=1_Münsingerpark=1_S+U Friedrichstraße=1
Thu Sep 06 08:00:00 UTC 2012,3,8,480,91,10,Outdoors & Recreation=1_Travel & Transport=1_Residences=1_Food=1_Offices=3_Professional & Other Places=6,Tech Startup=3_Office=1_Light Rail=1_Tea Room=1_School=1_Home (private)=1_Building=1_Plaza=1,6Wunderkinder=2_Höllen-WG=1_Ernst-Litfaß-Schule=1_Tee & Tee Lichtenrade=1_Bahnhof Berlin Südkreuz=1_medx GmbH=1_Hauptstadtrepräsentanz Vodafone=1_Pure Berlin Properties=1_Alexanderplatz=1
Thu Sep 06 08:30:00 UTC 2012,3,8,510,116,13,Government Buildings=1_Outdoors & Recreation=1_Travel & Transport=2_Museums=1_Arts & Entertainment=1_Food=3_Professional & Other Places=4,Office=2_Tea Room=1_Vegetarian / Vegan Restaurant=1_Factory=1_Train Station=1_Café=1_Fire Station=1_Other Great Outdoors=1,Fräulein Dickes=1_Filmpark Babelsberg=1_Soho House=1_Berlin Hauptbahnhof=1_Berliner Feuerwehr - Serviceeinheit Fahrzeug & Geräte=1_asisi PERGAMON PANORAMA=1_Meta Mate Bar=1_noisy Musicworld=1_Cafe V=1_Potsdam=1_Ipadsquad=1_WZB - Wissenschaftszentrum Berlin für Sozialforschung=1_Tetra Pak Berlin=1
Thu Sep 06 09:00:00 UTC 2012,3,9,540,123,13,Government Buildings=2_Travel & Transport=1_Outdoors & Recreation=1_Food=3_Professional & Other Places=8,Office=5_Coffee Shop=3,Mittelbar=1_Rathenauhallen=1_Metamorph Office=1_Abgeordnetenhaus von Berlin=1_Berlin Hauptbahnhof=1_Direktion 2 West=1_Hauptstadtrepräsentanz Bertelsmann AG=1_Milch & Zucker=1_Scholz & Friends Berlin=1_Starbucks=1_Späth´sche Baumschulen=1_Axel Springer Haus=1_Kasino Jakob-Kaiser-Haus=1
Thu Sep 06 09:30:00 UTC 2012,3,9,570,90,7,Travel & Transport=1_Outdoors & Recreation=2_Residences=1_Shops & Services=1_Food=1_Professional & Other Places=1,Coffee Shop=1_Office=1_Furniture / Home Store=1_Home (private)=1_Airport=1_Field=1_Plaza=1,IKEA=1_Berlin Tegel Airport (TXL)=1_Starbucks=1_TUI.com GmbH=1_Nollendorfplatz=1_The Finsel Residence=1_Tempelhofer Feld ehem. Landebahn=1
Thu Sep 06 10:00:00 UTC 2012,3,10,600,85,9,Outdoors & Recreation=2_Travel & Transport=2_Residences=2_Arts & Entertainment=1_Shops & Services=1_Food=1_Airports=1,Home (private)=2_Train Station=1_Park=1_Japanese Restaurant=1_Plane=1_Plaza=1_Museum=1_Department Store=1,Lufthansa Flight LH 2037=1_Kaufhaus des Westens (KaDeWe)=1_Wittenbergplatz=1_Schlosspark Charlottenburg=1_Berlin Hauptbahnhof=1_Belvedere=1_Damdi's Residence=1_Jeong Restaurant=1_Ulis Universum=1
Thu Sep 06 10:30:00 UTC 2012,3,10,630,71,9,Outdoors & Recreation=1_Travel & Transport=2_Hotels=1_Shops & Services=1_Food=6,Asian Restaurant=2_Café=1_Motel=1_Train Station=1_Breakfast Spot=1_Park=1_Coffee Shop=1_Grocery Store=1,Asia Kreuzberg=2_Motel One=1_Mediterraner Flair By Currymas=1_March 11th Obelisk=1_Caras Coffee=1_METRO=1_Potsdam Hauptbahnhof=1_Kauf Dich Glücklich=1
Thu Sep 06 11:00:00 UTC 2012,3,11,660,105,20,Travel & Transport=4_Outdoors & Recreation=3_Food=8_Professional & Other Places=3,Plaza=3_Office=2_Italian Restaurant=2_Steakhouse=2_Train Station=2,Maredo=2_Sony Center=2_Otito=1_Brandenburger Tor=1_Kaufhaus des Westens (KaDeWe)=1_Polizeikantine=1_S-Bhf Marzahn=1_Nespresso Boutique=1_Notar Ihde=1_Berlin Hauptbahnhof=1_Berlin Tegel Airport (TXL)=1_Pane e Vino=1_Berlin Ostbahnhof=1_Oranienstraße=1_Olivio Pasta Bar=1_Axel Springer Haus=1_Einstein Coffeeshop=1_Belushi's=1
Thu Sep 06 11:30:00 UTC 2012,3,11,690,108,21,Travel & Transport=5_Residences=4_Arts & Entertainment=3_Food=4_Professional & Other Places=3,Home (private)=3_Café=2_Art Gallery=2_Hotel=2,SV-Bildungswerk e.V. Geschäftsstelle=1_Tao - Sushi Vietnam Restaurant=1_Foxxi's Place=1_Chillicious Home=1_U-Bhf Ernst-Reuter-Platz=1_Novotel Suite Berlin=1_Abgeordnetenhaus von Berlin=1_Höllen-WG=1_Baxpax Downtown=1_Nikolaiviertel=1_Dalí – Museum Berlin GmbH=1_Kunstquartier Bethanien=1_Raja Jooseppi=1_Terminal A=1_Kastanienallee 88=1_Holmes Place Health Club & Spa - Potsdamer Platz=1_Hotel Riehmers Hofgarten=1_Raum 376 im AGH=1_Curry 36=1_Martin Gropius Bau Berlin=1_St. Oberholz=1
Thu Sep 06 12:00:00 UTC 2012,3,12,720,117,26,Government Buildings=2_Outdoors & Recreation=4_Travel & Transport=5_Shops & Services=4_Food=6_Professional & Other Places=6,Capitol Building=2_Airport=2_Beach=2_Office=2_Thai Restaurant=1_Moving Target=1_Burrito Place=1_Fast Food Restaurant=1,"Yaam=2_BMG Headoffice=2_Bode-Museum=1_dolores*=1_Schiffsanleger ""Berliner Dom""=1_Krasselt's Curry & Scampi=1_Original Taiwanesische Bauernstube=1_Mühlendammbrücke=1_Pattaya=1_King Diable's Revenge=1_Alte Münze=1_Alexa=1_Bundeskanzleramt=1_Berlin Tegel Airport (TXL)=1_Grober Unfug=1_Reichstag=1_Deutsche Bank=1_Sushi Miyabi=1_Adlon Kempinski=1_Humboldt-Box=1_Berlin-Schönefeld Airport (SXF)=1_E Reichelt=1_Alexanderplatz=1_Bundespresseamt=1"
Thu Sep 06 12:30:00 UTC 2012,3,12,750,121,17,Government Buildings=1_Athletics & Sports=1_Travel & Transport=9_Outdoors & Recreation=2_Nightlife Spots=1_Arts & Entertainment=1_Professional & Other Places=4,Train Station=4_Bus Station=3,Berlin Tegel Airport (TXL)=2_Bushaltestelle M48 Stadtmitte=2_S+U Alexanderplatz=1_Prinzknecht=1_GEMA=1_Schloss Bellevue=1_Berlin Hauptbahnhof=1_c-base=1_Pumptrack 52 Grad EV=1_Moltkebrücke=1_Bus-H Alexanderplatz=1_Berlin Ostbahnhof=1_EHC Eisbären Management GmbH=1_Info-Café Berlin-Paris=1_S+U Friedrichstraße=1
Thu Sep 06 13:00:00 UTC 2012,3,13,780,114,18,Travel & Transport=5_Shops & Services=3_Food=9_Professional & Other Places=2,Fast Food Restaurant=3_Clothing Store=3_Café=3_Road=2,"McDonald's | McCafé=3_Friedrichstraße=2_Rock n Roll Alley=2_Russisches Haus (Das)=1_Schiebe Preil Bayer=1_Quchnia=1_Schiffsanleger ""Berliner Dom""=1_Hotel Meliá Berlin=1_Berlin Tegel Airport (TXL)=1_Urban Outfitters=1_Telekom Innovation Laboratories (T-Labs)=1_Leckerback Café=1_Restaurant Löwenbräu am Gendarmenmark=1_Alsancak  Simit Sarayı=1"
Thu Sep 06 13:30:00 UTC 2012,3,13,810,91,17,Travel & Transport=8_Shops & Services=3_Food=2_Airports=2_Medical Centers=2_Professional & Other Places=3,Doctor's Office=2_Coffee Shop=2_Train Station=2_Airport Gate=2_Office=1_Bed & Breakfast=1_Bus Station=1_Subway=1,U-Bhf Spittelmarkt=1_S+U Alexanderplatz=1_Hertha BSC=1_KARSTADT=1_H Jerusalemer Straße=1_Schlosshotel Cecilienhof=1_AOK Nordost - Servicecenter Charlottenburg=1_U Bahnhof Alexanderplatz=1_Coffee Academy=1_Gate 61=1_Gate 65=1_Ärztehaus Leipziger Straße=1_Wilmersdorfer Arcaden=1_Starbucks=1_Gesundheitspraxis Stichling=1_Superfit=1_Adlon Kempinski=1
Thu Sep 06 14:00:00 UTC 2012,3,14,840,122,22,Travel & Transport=4_Outdoors & Recreation=6_Shops & Services=4_Food=3_Professional & Other Places=5,Airport=2_Bridge=2_Office=2_River=1_Light Rail=1_Scenic Lookout=1_City Hall=1_Café=1,Berlin Tegel Airport (TXL)=2_Mühlendammbrücke=1_Marienkirche=1_Atos IT Solutions and Services=1_Tram-H Lange Brücke=1_Neptunbrunnen=1_Berlin Carré=1_Café Brandauer=1_Antiquariat Struck=1_Park Inn by Radisson Berlin Alexanderplatz=1_@pixeltamer_net Office=1_Lotus Thai-Massage=1_Sissi=1_Fernsehturm | Berlin TV Tower=1_Haus der Gesundheit=1_Spree=1_Rotes Rathaus=1_Douglas=1_China-Imbiss=1_Alexanderplatz=1_Glienicker Brücke=1
Thu Sep 06 14:30:00 UTC 2012,3,14,870,126,16,Travel & Transport=4_Nightlife Spots=1_Clothing Stores=1_Residences=1_Shops & Services=1_Arts & Entertainment=2_Medical Centers=1_Food=2_Offices=1_Colleges & Universities=2_Professional & Other Places=3,Hotel=2_University=1_Light Rail=1_Concert Hall=1_General College & University=1_Art Gallery=1_Coworking Space=1_Subway=1,@Jo_Hannes_Beere's Beerchenhaus=1_Axel-Springer-Akademie=1_Sammlung Scharf-Gerstenberg=1_NH Berlin Alexanderplatz=1_Tempodrom=1_Humboldt Universität zu Berlin=1_S+U-Bhf Gesundbrunnen=1_Arztpraxis Zrino Nakic=1_S7 Richtung Ahrensfelde=1_Acne Jeans=1_Starbucks=1_Hotel Concorde Berlin=1_Scheune=1_Kunstbibliothek=1_MÜSIAD Berlin e.V.=1_Hamy Cafe=1
Thu Sep 06 15:00:00 UTC 2012,3,15,900,104,21,Government Buildings=2_Travel & Transport=3_Residences=2_Shops & Services=8_Food=4_Professional & Other Places=5,Grocery Store=3_Candy Store=2_Train Station=2_Home (private)=2_City Hall=2,"Kaufland=2_Bahnhof Zoo=1_Sage Restaurant & Beach=1_Prinzessinnengarten=1_Deutscher Bundestag Liegenschaft Luisenstrasse=1_Media Markt=1_Fiducia It Ag Berlin=1_Rathaus Wilmersdorf=1_Sternwarte=1_American Fitness=1_Agentur für Arbeit Pankow=1_Fassbender & Rausch=1_S+U Friedrichstraße=1_Kreuzberger Kinderstiftung=1_Herr Nilsson GODIS=1_Bezirksamt Friedrichshain-Kreuzberg=1_Kaiser's=1_Berlin, Germany=1_S+U Warschauer Straße=1_Blutsgeschwister Flagshipstore=1"
Thu Sep 06 15:30:00 UTC 2012,3,15,930,108,9,Travel & Transport=1_Museums=1_Shops & Services=2_Arts & Entertainment=3_Food=1_Colleges & Universities=1_Professional & Other Places=1,Concert Hall=1_Middle Eastern Restaurant=1_Office=1_University=1_Miscellaneous Shop=1_Airport=1_Museum=1_Gym / Fitness Center=1,Museum Blindenwerkstatt Otto Weidt=1_Computerspielemuseum=1_Fitness First Lifestyle Club=1_Die Weisse Rose=1_Freie Universität Berlin=1_AMY&PINK Deutschland=1_Berlin Tegel Airport (TXL)=1_Koka36=1_Gül=1
Thu Sep 06 16:00:00 UTC 2012,3,16,960,120,15,Travel & Transport=3_Museums=1_Shops & Services=1_Arts & Entertainment=2_Medical Centers=1_Food=5_Airports=1_Professional & Other Places=3,Office=2_Italian Restaurant=2_Airport=1_Airport Terminal=1_Café=1_Light Rail=1_Steakhouse=1_Ice Cream Shop=1,Piazza Rossa=2_Gauklerfest=1_Hokey Pokey=1_Café Rix=1_Tram-H Bersarinplatz=1_GEMA=1_Käthe Wohlfahrt=1_Berlin Tegel Airport (TXL)=1_Terminal B=1_The Bird=1_Historiale Berlin Museum=1_noisy Musicworld=1_Museum Blindenwerkstatt Otto Weidt=1_Dr. Wagner - Facharzt für Orthopädie=1
Thu Sep 06 16:30:00 UTC 2012,3,16,990,126,20,Outdoors & Recreation=2_Travel & Transport=5_Residences=4_Shops & Services=4_Food=2_Professional & Other Places=4,Home (private)=4_Park=2_Department Store=2,BARMER GEK Alexanderplatz=2_Mon Plaisir=1_Carsten's Cave=1_Grünes Kiezbüro Schöneberg=1_Gravis Store Kulturbrauerei=1_Berlin Tegel Airport (TXL)=1_Reichstag=1_The Bird=1_Michelberger Hotel=1_Falkplatz=1_Tram-H Friedrich-Ludwig-Jahn-Sportpark=1_Gate 10=1_Bus TXL Richtung Alexanderplatz=1_Stan's Home=1_Galeries Lafayette=1_Bezirksamt Pankow=1_Galeria Kaufhof=1_Pan Degli Angeli Trattoria=1_Mauerpark=1
Thu Sep 06 17:00:00 UTC 2012,3,17,1020,124,13,Government Buildings=1_Outdoors & Recreation=1_Travel & Transport=3_College Academic Buildings=1_Residences=1_Shops & Services=1_Food=2_Colleges & Universities=1_Professional & Other Places=3,Office=2_Italian Restaurant=2_College Technology Building=1_Monument / Landmark=1_Bus Station=1_Park=1_Salon / Barbershop=1_Home (private)=1,"Mobicart=1_TU Berlin / Gorbatschow-Haus=1_GEMA=1_I Due Forni=1_Batcave=1_Essanelle Ihr Friseur=1_Berlin City Tour - Stop ""East Side Gallery (O2-World)""=1_Hotel Meliá Berlin=1_Rathaus Schöneberg=1_Berlin Tegel Airport (TXL)=1_noisy Musicworld=1_Vapiano=1_Treptower Park=1"
Thu Sep 06 17:30:00 UTC 2012,3,17,1050,101,8,Nightlife Spots=2_Residences=1_Food=4_Professional & Other Places=1,Turkish Restaurant=2_Bar=2_Office=1_Mexican Restaurant=1_Home (private)=1_German Restaurant=1,Hasir Restaurant=2_Tristeza=1_Maria Bonita=1_Jolesch=1_Geist im Glas=1_noisy Musicworld=1_zuhause=1
Thu Sep 06 18:00:00 UTC 2012,3,18,1080,119,14,Travel & Transport=1_Outdoors & Recreation=1_Nightlife Spots=2_Performing Arts Venues=1_Gyms or Fitness Centers=3_Residences=1_Arts & Entertainment=1_Shops & Services=6_Food=1_Professional & Other Places=1,Gym=2_Bar=2_Bookstore=1_Office=1_Video Store=1_Gym Pool=1_Home (private)=1_Burger Joint=1,McFit Adlershof=2_U-Bhf Naturkundemuseum=1_Brut=1_Schwimmhalle am Brauhausberg=1_Primark=1_Warschauer Brücke=1_Chillicious Home=1_Video World=1_Blue Man Group=1_Geschäftsstelle der Piratenpartei=1_marienBurger=1_Pech & Schwefel=1_Gestalten Space=1
